0.16,0.157613,0.00238657,pushing with,125.295,137,1605.36,0
0.16,0.157558,0.00244194,pushing with,128.202,137,1606.86,0
0.16,0.157558,0.00244194,pushing with,128.202,137,1606.86,0
0.16,0.157567,0.00243309,pushing with,127.737,137,1606.62,0
0.16,0.157612,0.00238825,pushing with,125.383,137,1605.41,0
0.16,0.157475,0.00252477,pushing with,132.55,137,1609.12,0
0.16,0.157575,0.00242521,pushing with,127.324,137,1606.41,0
0.16,0.157599,0.00240125,pushing with,126.066,137,1605.76,0
0.16,0.157599,0.00240125,pushing with,126.066,137,1605.76,0
0.16,0.157541,0.00245893,pushing with,129.094,137,1607.33,0
0.16,0.157593,0.00240726,pushing with,126.381,137,1605.92,0
0.16,0.157605,0.00239541,pushing with,125.759,137,1605.6,0
0.16,0.157618,0.0023822,pushing with,125.065,137,1605.24,0
0.16,0.157611,0.00238907,pushing with,125.426,137,1605.43,0
0.16,0.157591,0.00240946,pushing with,126.496,137,1605.98,0
0.16,0.157591,0.00240946,pushing with,126.496,137,1605.98,0
0.16,0.15757,0.00242997,pushing with,127.574,137,1606.54,0
0.16,0.157577,0.00242329,pushing with,127.223,137,1606.36,0
0.16,0.157602,0.00239814,pushing with,125.902,137,1605.67,0
0.16,0.15758,0.00242008,pushing with,127.054,137,1606.27,0
0.16,0.157594,0.00240626,pushing with,126.329,137,1605.9,0
0.16,0.157582,0.00241826,pushing with,126.958,137,1606.22,0
0.16,0.157592,0.00240767,pushing with,126.402,137,1605.93,0
0.16,0.157586,0.00241352,pushing with,126.71,137,1606.09,0
0.16,0.157589,0.00241088,pushing with,126.571,137,1606.02,0
0.16,0.157592,0.00240812,pushing with,126.426,137,1605.95,0
0.16,0.157588,0.00241243,pushing with,126.652,137,1606.06,0
0.16,0.15759,0.00241024,pushing with,126.537,137,1606,0
0.16,0.157581,0.00241867,pushing with,126.98,137,1606.23,0
0.16,0.157538,0.00246204,pushing with,129.257,137,1607.41,0
0.16,0.15759,0.00240983,pushing with,126.516,137,1605.99,0
0.16,0.157505,0.00249476,pushing with,130.975,137,1608.3,0
0.16,0.157485,0.00251515,pushing with,132.045,137,1608.86,0
0.16,0.157597,0.00240311,pushing with,126.163,137,1605.81,0
0.16,0.157592,0.00240785,pushing with,126.412,137,1605.94,0
0.16,0.157542,0.00245771,pushing with,129.03,137,1607.29,0
0.16,0.157575,0.00242525,pushing with,127.326,137,1606.41,0
0.16,0.157579,0.00242072,pushing with,127.088,137,1606.29,0
0.16,0.157605,0.00239453,pushing with,125.713,137,1605.58,0
0.16,0.157605,0.00239453,pushing with,125.713,137,1605.58,0
0.16,0.157593,0.00240666,pushing with,126.35,137,1605.91,0
0.16,0.157594,0.00240627,pushing with,126.329,137,1605.9,0
0.16,0.157614,0.00238648,pushing with,125.29,137,1605.36,0
0.16,0.157604,0.00239583,pushing with,125.781,137,1605.61,0
0.16,0.157604,0.00239583,pushing with,125.781,137,1605.61,0
0.16,0.157623,0.00237746,pushing with,124.817,137,1605.11,0
0.16,0.157608,0.00239175,pushing with,125.567,137,1605.5,0
0.16,0.157601,0.00239947,pushing with,125.972,137,1605.71,0
0.16,0.1576,0.00240042,pushing with,126.022,137,1605.74,0
0.16,0.157582,0.00241813,pushing with,126.952,137,1606.22,0
0.16,0.157605,0.00239519,pushing with,125.747,137,1605.59,0
0.16,0.157591,0.00240887,pushing with,126.466,136,1605.97,0
0.16,0.157601,0.00239911,pushing with,125.953,137,1605.7,0
0.16,0.157578,0.00242244,pushing with,127.178,137,1606.33,0
0.16,0.157593,0.00240695,pushing with,126.365,136,1605.91,0
0.16,0.157593,0.00240695,pushing with,126.365,136,1605.91,0
0.16,0.157597,0.00240251,pushing with,126.132,136,1605.79,0
0.16,0.157597,0.0024032,pushing with,126.168,136,1605.81,0
0.16,0.157588,0.00241209,pushing with,126.635,136,1606.05,0
0.16,0.157592,0.00240799,pushing with,126.419,136,1605.94,0
0.16,0.157606,0.00239416,pushing with,125.693,136,1605.57,0
0.16,0.157594,0.00240584,pushing with,126.306,136,1605.88,0
0.16,0.157578,0.00242208,pushing with,127.159,136,1606.32,0
0.16,0.157578,0.00242208,pushing with,127.159,136,1606.32,0
0.16,0.157599,0.00240111,pushing with,126.058,136,1605.76,0
0.16,0.157578,0.00242174,pushing with,127.142,136,1606.32,0
0.16,0.157598,0.0024022,pushing with,126.115,136,1605.79,0
0.16,0.157583,0.00241733,pushing with,126.91,136,1606.2,0
0.16,0.1576,0.00239995,pushing with,125.998,136,1605.72,0
0.16,0.15761,0.00238958,pushing with,125.453,136,1605.44,0
0.16,0.157622,0.00237807,pushing with,124.849,136,1605.13,0
0.16,0.157622,0.00237807,pushing with,124.849,136,1605.13,0
0.16,0.15758,0.00241969,pushing with,127.034,136,1606.26,0
0.16,0.157558,0.00244195,pushing with,128.203,136,1606.87,0
0.16,0.157603,0.00239739,pushing with,125.863,136,1605.65,0
0.16,0.157582,0.00241805,pushing with,126.948,136,1606.22,0
0.16,0.157603,0.00239715,pushing with,125.85,135,1605.65,0
0.16,0.1576,0.00240022,pushing with,126.011,136,1605.73,0
0.16,0.157607,0.0023927,pushing with,125.617,135,1605.53,0
0.16,0.1576,0.00239976,pushing with,125.987,135,1605.72,0
0.16,0.157574,0.00242615,pushing with,127.373,135,1606.44,0
0.16,0.15758,0.00242004,pushing with,127.052,135,1606.27,0
0.16,0.1576,0.00240035,pushing with,126.018,135,1605.73,0
0.16,0.157584,0.00241589,pushing with,126.834,135,1606.16,0
0.16,0.157596,0.00240393,pushing with,126.206,135,1605.83,0
0.16,0.157587,0.00241346,pushing with,126.706,135,1606.09,0
0.16,0.157587,0.00241346,pushing with,126.706,135,1606.09,0
0.16,0.157622,0.00237764,pushing with,124.826,135,1605.12,0
0.16,0.157602,0.00239764,pushing with,125.876,135,1605.66,0
0.16,0.157598,0.00240222,pushing with,126.116,135,1605.79,0
0.16,0.157579,0.00242134,pushing with,127.121,135,1606.3,0
0.16,0.157578,0.0024223,pushing with,127.171,135,1606.33,0
0.16,0.157583,0.00241717,pushing with,126.901,135,1606.19,0
0.16,0.157562,0.00243753,pushing with,127.97,135,1606.74,0
0.16,0.157576,0.00242432,pushing with,127.277,134,1606.39,0
0.16,0.157578,0.00242249,pushing with,127.181,134,1606.34,0
0.16,0.157585,0.0024152,pushing with,126.798,135,1606.14,0
0.16,0.157609,0.0023913,pushing with,125.543,134,1605.49,0
0.16,0.157606,0.00239368,pushing with,125.668,134,1605.55,0
0.16,0.1576,0.00239964,pushing with,125.981,134,1605.72,0
0.16,0.157607,0.00239282,pushing with,125.623,134,1605.53,0
0.18,0.157643,0.0223572,pushing with,1173.76,134,1604.57,0
0.18,0.157643,0.0223572,pushing with,1173.76,134,1604.57,0
0.18,0.157627,0.0223734,pushing with,1174.6,135,1605,0
0.18,0.157628,0.0223723,pushing with,1174.55,473,1604.98,0
0.18,0.157681,0.0223192,pushing with,1171.76,437,1603.54,0
0.18,0.160191,0.0198091,pushing with,1039.98,543,1539.15,0
0.18,0.165823,0.0141769,pushing with,744.289,681,1406.56,0
0.18,0.170689,0.00931125,pushing with,488.841,685,1315.32,0
0.18,0.173387,0.0066132,pushing with,347.193,750,1279.33,0
0.18,0.175615,0.00438548,pushing with,230.238,746,1254.41,0
0.18,0.176658,0.00334186,pushing with,175.448,711,1242.85,0
0.18,0.177056,0.00294415,pushing with,154.568,710,1238.3,0
0.18,0.177133,0.00286704,pushing with,150.52,700,1237.4,0
0.18,0.177098,0.00290183,pushing with,152.346,659,1237.8,0
0.18,0.177076,0.00292426,pushing with,153.523,585,1238.06,0
0.18,0.177079,0.00292099,pushing with,153.352,490,1238.03,0
0.18,0.177123,0.00287714,pushing with,151.05,409,1237.52,0
0.18,0.177037,0.0029629,pushing with,155.552,340,1238.51,0
0.18,0.177032,0.00296775,pushing with,155.807,293,1238.57,0
0.18,0.177032,0.00296775,pushing with,155.807,293,1238.57,0
0.18,0.177067,0.00293279,pushing with,153.972,244,1238.16,0
0.18,0.177103,0.00289678,pushing with,152.081,231,1237.74,0
0.18,0.17706,0.00293977,pushing with,154.338,222,1238.24,0
0.18,0.177066,0.00293372,pushing with,154.021,212,1238.17,0
0.18,0.177112,0.00288781,pushing with,151.61,202,1237.64,0
0.18,0.177122,0.00287825,pushing with,151.108,193,1237.53,0
0.18,0.177109,0.00289092,pushing with,151.773,187,1237.68,0
0.18,0.177093,0.00290745,pushing with,152.641,181,1237.87,0
0.18,0.177102,0.0028983,pushing with,152.161,176,1237.76,0
0.18,0.177159,0.00284075,pushing with,149.139,171,1237.09,0
0.18,0.177124,0.00287619,pushing with,151,167,1237.5,0
0.18,0.177053,0.00294739,pushing with,154.738,164,1238.33,0
0.18,0.177075,0.00292548,pushing with,153.588,162,1238.08,0
0.18,0.177099,0.00290082,pushing with,152.293,160,1237.79,0
0.18,0.177075,0.00292456,pushing with,153.539,158,1238.07,0
0.18,0.177077,0.00292298,pushing with,153.456,157,1238.05,0
0.18,0.177081,0.00291947,pushing with,153.272,156,1238.01,0
0.18,0.177081,0.00291947,pushing with,153.272,156,1238.01,0
0.18,0.177082,0.00291797,pushing with,153.193,155,1237.99,0
0.18,0.17707,0.00292985,pushing with,153.817,155,1238.13,0
0.18,0.177056,0.00294423,pushing with,154.572,155,1238.3,0
0.18,0.177061,0.0029393,pushing with,154.313,155,1238.24,0
0.18,0.177113,0.00288715,pushing with,151.575,155,1237.63,0
0.18,0.177116,0.00288363,pushing with,151.39,155,1237.59,0
0.18,0.177105,0.00289484,pushing with,151.979,155,1237.72,0
0.18,0.177089,0.00291069,pushing with,152.811,155,1237.91,0
0.18,0.177074,0.00292648,pushing with,153.64,155,1238.09,0
0.18,0.177025,0.00297463,pushing with,156.168,155,1238.65,0
0.18,0.177087,0.00291306,pushing with,152.936,155,1237.93,0
0.18,0.177087,0.00291306,pushing with,152.936,155,1237.93,0
0.18,0.177085,0.00291512,pushing with,153.044,155,1237.96,0
0.18,0.177085,0.00291455,pushing with,153.014,155,1237.95,0
0.18,0.177086,0.00291431,pushing with,153.001,155,1237.95,0
0.18,0.177068,0.00293222,pushing with,153.942,155,1238.16,0
0.18,0.177098,0.00290202,pushing with,152.356,155,1237.81,0
0.18,0.177098,0.00290213,pushing with,152.362,155,1237.81,0
0.18,0.177086,0.00291408,pushing with,152.989,154,1237.95,0
0.18,0.177103,0.00289749,pushing with,152.118,155,1237.75,0
0.18,0.177103,0.00289749,pushing with,152.118,155,1237.75,0
0.18,0.17709,0.00291026,pushing with,152.789,155,1237.9,0
0.18,0.177064,0.00293634,pushing with,154.158,155,1238.2,0
0.18,0.177103,0.00289662,pushing with,152.072,155,1237.74,0
0.18,0.177067,0.00293331,pushing with,153.999,155,1238.17,0
0.18,0.177035,0.00296519,pushing with,155.672,154,1238.54,0
0.18,0.177065,0.00293534,pushing with,154.105,155,1238.19,0
0.18,0.177089,0.00291054,pushing with,152.804,154,1237.9,0
0.18,0.177071,0.00292869,pushing with,153.756,154,1238.12,0
0.18,0.17709,0.00290959,pushing with,152.754,154,1237.89,0
0.18,0.177086,0.00291415,pushing with,152.993,154,1237.95,0
0.18,0.17709,0.00291028,pushing with,152.79,154,1237.9,0
0.18,0.177064,0.00293604,pushing with,154.142,154,1238.2,0
0.18,0.177089,0.00291058,pushing with,152.806,154,1237.91,0
0.18,0.177097,0.00290311,pushing with,152.413,154,1237.82,0
0.18,0.177072,0.00292803,pushing with,153.722,154,1238.11,0
0.18,0.177076,0.00292418,pushing with,153.519,154,1238.06,0
0.18,0.177096,0.00290433,pushing with,152.477,154,1237.83,0
0.18,0.177092,0.00290829,pushing with,152.685,154,1237.88,0
0.18,0.177092,0.00290829,pushing with,152.685,154,1237.88,0
0.18,0.177071,0.00292908,pushing with,153.777,154,1238.12,0
0.18,0.177104,0.00289621,pushing with,152.051,154,1237.74,0
0.18,0.177104,0.00289621,pushing with,152.051,154,1237.74,0
0.18,0.177083,0.00291714,pushing with,153.15,154,1237.98,0
0.18,0.177088,0.00291153,pushing with,152.855,154,1237.92,0
0.18,0.177088,0.00291153,pushing with,152.855,154,1237.92,0
0.18,0.177074,0.00292648,pushing with,153.64,154,1238.09,0
0.18,0.177061,0.00293923,pushing with,154.31,154,1238.24,0
0.18,0.177074,0.00292551,pushing with,153.589,154,1238.08,0
0.18,0.177109,0.00289128,pushing with,151.792,154,1237.68,0
0.18,0.177069,0.00293085,pushing with,153.87,154,1238.14,0
0.18,0.177062,0.00293819,pushing with,154.255,154,1238.23,0
0.18,0.177117,0.00288288,pushing with,151.351,154,1237.58,0
0.18,0.177021,0.00297923,pushing with,156.409,154,1238.7,0
0.18,0.177102,0.00289765,pushing with,152.127,154,1237.75,0
0.18,0.177102,0.00289765,pushing with,152.127,154,1237.75,0
0.18,0.177097,0.0029035,pushing with,152.434,154,1237.82,0
0.18,0.177102,0.0028981,pushing with,152.15,154,1237.76,0
0.18,0.177093,0.00290748,pushing with,152.643,154,1237.87,0
0.18,0.177093,0.00290748,pushing with,152.643,154,1237.87,0
0.18,0.177124,0.00287582,pushing with,150.981,154,1237.5,0
0.18,0.177144,0.00285601,pushing with,149.941,154,1237.27,0
0.18,0.177116,0.00288441,pushing with,151.432,154,1237.6,0
0.18,0.177106,0.00289437,pushing with,151.955,154,1237.72,0
0.18,0.177096,0.00290395,pushing with,152.458,154,1237.83,0
0.18,0.177114,0.0028864,pushing with,151.536,154,1237.62,0
0.18,0.177131,0.00286858,pushing with,150.6,153,1237.42,0
0.18,0.177114,0.00288607,pushing with,151.519,154,1237.62,0
0.18,0.177063,0.00293719,pushing with,154.202,153,1238.21,0
0.18,0.177083,0.00291682,pushing with,153.133,153,1237.98,0
0.18,0.177087,0.00291302,pushing with,152.933,153,1237.93,0
0.18,0.177087,0.00291302,pushing with,152.933,153,1237.93,0
0.18,0.177065,0.00293484,pushing with,154.079,153,1238.19,0
0.18,0.177024,0.00297554,pushing with,156.216,153,1238.66,0
0.18,0.177086,0.00291413,pushing with,152.992,153,1237.95,0
0.18,0.177062,0.00293848,pushing with,154.27,153,1238.23,0
0.18,0.177062,0.00293848,pushing with,154.27,153,1238.23,0
0.18,0.177095,0.00290506,pushing with,152.516,153,1237.84,0
0.18,0.177103,0.00289732,pushing with,152.11,153,1237.75,0
0.18,0.177103,0.00289732,pushing with,152.11,153,1237.75,0
0.18,0.177088,0.00291212,pushing with,152.886,153,1237.92,0
0.18,0.177063,0.00293734,pushing with,154.211,153,1238.22,0
0.18,0.177077,0.00292284,pushing with,153.449,153,1238.05,0
0.18,0.177113,0.00288726,pushing with,151.581,153,1237.63,0
0.18,0.177116,0.00288417,pushing with,151.419,153,1237.6,0
0.18,0.177124,0.00287618,pushing with,150.999,153,1237.5,0
0.18,0.17713,0.00286974,pushing with,150.661,153,1237.43,0
0.18,0.177112,0.00288776,pushing with,151.607,153,1237.64,0
0.18,0.177206,0.00279408,pushing with,146.689,153,1236.54,0
0.18,0.177085,0.00291515,pushing with,153.045,153,1237.96,0
0.18,0.177106,0.00289445,pushing with,151.958,153,1237.72,0
0.18,0.177106,0.00289445,pushing with,151.958,153,1237.72,0
0.18,0.177088,0.00291183,pushing with,152.871,153,1237.92,0
0.18,0.177076,0.00292375,pushing with,153.497,153,1238.06,0
0.18,0.177099,0.00290134,pushing with,152.32,153,1237.8,0
0.18,0.177081,0.00291891,pushing with,153.243,153,1238,0
0.18,0.177078,0.00292223,pushing with,153.417,153,1238.04,0
0.18,0.177072,0.00292791,pushing with,153.715,153,1238.11,0
0.18,0.17713,0.00286962,pushing with,150.655,153,1237.43,0
0.18,0.177113,0.00288695,pushing with,151.565,153,1237.63,0
0.18,0.177089,0.00291102,pushing with,152.828,153,1237.91,0
0.18,0.177084,0.00291583,pushing with,153.081,153,1237.97,0
0.18,0.177084,0.00291623,pushing with,153.102,153,1237.97,0
0.18,0.177075,0.00292468,pushing with,153.546,153,1238.07,0
0.18,0.177035,0.00296514,pushing with,155.67,152,1238.54,0
0.18,0.177051,0.00294938,pushing with,154.843,152,1238.36,0
0.18,0.177078,0.0029221,pushing with,153.41,153,1238.04,0
0.18,0.177094,0.00290619,pushing with,152.575,152,1237.85,0
0.18,0.177084,0.00291621,pushing with,153.101,153,1237.97,0
0.18,0.177055,0.00294519,pushing with,154.623,152,1238.31,0
0.18,0.177104,0.00289633,pushing with,152.057,152,1237.74,0
0.18,0.177104,0.00289633,pushing with,152.057,152,1237.74,0
0.18,0.17703,0.00296958,pushing with,155.903,153,1238.59,0
0.18,0.177068,0.00293171,pushing with,153.915,152,1238.15,0
0.18,0.177116,0.002884,pushing with,151.41,153,1237.6,0
0.18,0.177063,0.00293658,pushing with,154.17,153,1238.21,0
0.18,0.17708,0.00291994,pushing with,153.297,152,1238.01,0
0.18,0.177067,0.00293337,pushing with,154.002,153,1238.17,0
0.18,0.177115,0.00288518,pushing with,151.472,153,1237.61,0
0.18,0.177116,0.00288375,pushing with,151.397,152,1237.59,0
0.18,0.177069,0.00293075,pushing with,153.864,153,1238.14,0
0.18,0.177094,0.00290577,pushing with,152.553,153,1237.85,0
0.18,0.177047,0.00295305,pushing with,155.035,152,1238.4,0
0.18,0.177093,0.00290733,pushing with,152.635,153,1237.87,0
0.18,0.177088,0.0029119,pushing with,152.875,153,1237.92,0
0.18,0.177058,0.00294194,pushing with,154.452,153,1238.27,0
0.18,0.177097,0.00290318,pushing with,152.417,153,1237.82,0
0.18,0.177068,0.00293188,pushing with,153.924,153,1238.15,0
0.18,0.177035,0.00296517,pushing with,155.672,153,1238.54,0
0.18,0.177035,0.00296517,pushing with,155.672,153,1238.54,0
0.18,0.177032,0.00296805,pushing with,155.823,153,1238.57,0
0.18,0.177032,0.00296805,pushing with,155.823,153,1238.57,0
0.18,0.177046,0.00295416,pushing with,155.093,153,1238.41,0
0.18,0.177116,0.0028839,pushing with,151.405,153,1237.59,0
