iteration,x,y,z,r,p0,p1,p2,p3,p4,p5,pxy1,pxy2,pxy3,pxy4
14,0.043038724586451235,0.10710901889432181,-0.2535095400824612,0.11543255061953968,697.692,0,707.71,636.185,251.184,0,-612.895,-343.837,217.532,-510.593
14,0.0439242659682225,0.10739561015393974,-0.2531776804363606,0.11603085029932407,703.267,0,708.86,636.466,247.302,0,-613.89,-348.837,214.17,-512.815
14,0.04488842756525749,0.10763970560555489,-0.25286889242292865,0.11662451351294843,708.841,0,710.009,636.746,243.419,0,-614.886,-353.837,210.807,-515.036
14,0.045807160541322015,0.107862434034078,-0.2525818821116639,0.11718617935837944,714.416,0,711.158,637.027,239.537,0,-615.881,-358.837,207.445,-517.258
14,0.04669396375645307,0.10826071074855634,-0.2523164963469971,0.11790126268650195,719.991,0,712.308,637.307,235.654,0,-616.877,-363.837,204.083,-519.48
14,0.04751566326430597,0.1086702658781174,-0.2519512273224763,0.11860423660842662,725.565,0,713.457,637.587,231.772,0,-617.872,-368.837,200.72,-521.701
14,0.04861922814778886,0.10917678365813653,-0.25146874153028015,0.11951317682842462,731.14,0,714.606,637.868,227.89,0,-618.867,-373.837,197.358,-523.923
14,0.04954426392806445,0.109628598493379,-0.2510222114157112,0.12030404688037809,736.715,0,715.756,638.148,224.007,0,-619.863,-378.837,193.996,-526.145
14,0.050286165641013895,0.10974209515530751,-0.25057121008104133,0.12071464660078352,742.289,0,716.905,638.429,220.125,0,-620.858,-383.837,190.633,-528.366
14,0.05159056323804058,0.11012954745691529,-0.25007318515342936,0.12161456918594589,747.864,0,718.054,638.709,216.242,0,-621.853,-388.837,187.271,-530.588
14,0.0526236552228371,0.11041681378499321,-0.24968568348673212,0.12231566479990164,753.439,0,719.204,638.99,212.36,0,-622.849,-393.837,183.909,-532.81
14,0.053622138261386586,0.11080781805180538,-0.2492654550572682,0.12310039095439651,759.013,0,720.353,639.27,208.477,0,-623.844,-398.837,180.547,-535.031
14,0.05455922023596489,0.11124630639169814,-0.2488104030303368,0.1239050007003434,764.588,0,721.502,639.551,204.595,0,-624.839,-403.837,177.184,-537.253
14,0.055512861505957106,0.1116411423711828,-0.24839006024520185,0.12468128352933444,770.163,0,722.652,639.831,200.712,0,-625.835,-408.837,173.822,-539.475
14,0.05627711107926522,0.1120262481457591,-0.24796668188277463,0.12536743398922684,775.737,0,723.801,640.111,196.83,0,-626.83,-413.837,170.46,-541.696
14,0.05746198821905187,0.11240481716160348,-0.24747484755593283,0.12624073435789243,781.312,0,724.95,640.392,192.947,0,-627.825,-418.837,167.097,-543.918
14,0.058434753090623445,0.1126673581033172,-0.24708867085306588,0.1269194782164788,786.887,0,726.1,640.672,189.065,0,-628.821,-423.837,163.735,-546.14
14,0.05945635011317739,0.11286803414489575,-0.24666467302411002,0.12757057145170309,792.461,0,727.249,640.953,185.182,0,-629.816,-428.837,160.373,-548.361
14,0.0604449395241644,0.11316030647541424,-0.2462624878441013,0.12829203278337112,798.036,0,728.398,641.233,181.3,0,-630.811,-433.837,157.01,-550.583
14,0.06134514715151714,0.11354505959377136,-0.2458156332954149,0.12905699375545046,803.611,0,729.548,641.514,177.417,0,-631.807,-438.837,153.648,-552.805
14,0.06230449379733473,0.11387583857759341,-0.24534773474919275,0.12980584177567753,809.185,0,730.697,641.794,173.535,0,-632.802,-443.837,150.286,-555.026
14,0.06324646388975477,0.11430629728058095,-0.24485400901969742,0.13063707281072476,814.76,0,731.846,642.074,169.652,0,-633.797,-448.837,146.923,-557.248
14,0.06422914316438035,0.11460843353953758,-0.24441064973474336,0.13137913026815587,820.335,0,732.996,642.355,165.77,0,-634.793,-453.837,143.561,-559.47
14,0.06526141732452793,0.11491408494074905,-0.24393694510547523,0.13215256149229904,825.909,0,734.145,642.635,161.888,0,-635.788,-458.837,140.199,-561.691
14,0.06624057687960212,0.11514505774266341,-0.24350165430465123,0.13283899407893665,831.484,0,735.294,642.916,158.005,0,-636.784,-463.837,136.836,-563.913
14,0.06744870698623583,0.1155480481280147,-0.24288187664256053,0.13379342099038016,837.059,0,736.444,643.196,154.123,0,-637.779,-468.837,133.474,-566.135
14,0.06838200241023298,0.11586072226313308,-0.24240192154812015,0.13453551656335205,842.633,0,737.593,643.477,150.24,0,-638.774,-473.837,130.112,-568.357
14,0.0693441750085884,0.11619262041410769,-0.24189817126290286,0.1353120085074442,848.208,0,738.742,643.757,146.358,0,-639.77,-478.837,126.749,-570.578
14,0.07031473221825854,0.11650209455888058,-0.24138620160834964,0.13607681508446529,853.783,0,739.892,644.037,142.475,0,-640.765,-483.837,123.387,-572.8
14,0.07131391545607421,0.11685616460138869,-0.2408562814086283,0.13689790992934459,859.357,0,741.041,644.318,138.593,0,-641.76,-488.837,120.025,-575.022
14,0.07225634591507135,0.11710052492007586,-0.24036844723047324,0.13759910051143415,864.932,0,742.19,644.598,134.71,0,-642.756,-493.837,116.663,-577.243
14,0.073256943876863,0.11740316400350213,-0.23986235079885207,0.1383838239976446,870.507,0,743.34,644.879,130.828,0,-643.751,-498.837,113.3,-579.465
14,0.07416816018809258,0.11759526503038903,-0.23933153183509187,0.1390307963843047,876.081,0,744.489,645.159,126.945,0,-644.746,-503.837,109.938,-581.687
14,0.07514625612279367,0.11784636687073947,-0.23881762489982286,0.1397666841343295,881.656,0,745.638,645.44,123.063,0,-645.742,-508.837,106.576,-583.908
14,0.0760591245630666,0.11811783565984652,-0.2383026874989719,0.14048777003805915,887.231,0,746.788,645.72,119.18,0,-646.737,-513.837,103.213,-586.13
14,0.07697657770053011,0.11837958949029381,-0.23779880999670613,0.14120595144106438,892.805,0,747.937,646,115.298,0,-647.732,-518.837,99.851,-588.352
14,0.07792882250656157,0.11864514455703716,-0.23729931634129883,0.14194918705022377,898.38,0,749.086,646.281,111.415,0,-648.728,-523.837,96.4886,-590.573
14,0.07888272595535736,0.11886855787382035,-0.23679091585442835,0.1426612018214826,903.955,0,750.236,646.561,107.533,0,-649.723,-528.837,93.1263,-592.795
14,0.07967469368452397,0.11910139876260437,-0.2363325112013808,0.14329410316175478,909.529,0,751.385,646.842,103.651,0,-650.718,-533.837,89.764,-595.017
14,0.08086533162540455,0.11939752026050546,-0.23569195477931923,0.14420461054780623,915.104,0,752.534,647.122,99.7681,0,-651.714,-538.837,86.4017,-597.238
14,0.08178320826801207,0.11963652713308127,-0.23517558624958132,0.14491856947635637,920.679,0,753.684,647.403,95.8856,0,-652.709,-543.837,83.0394,-599.46
14,0.08272137818527657,0.1198822135201874,-0.23466354244317733,0.1456522280206223,926.253,0,754.833,647.683,92.0031,0,-653.704,-548.837,79.6771,-601.682
14,0.08360988961660132,0.12011517850179781,-0.23413192577660838,0.14634981977515044,931.828,0,755.982,647.964,88.1207,0,-654.7,-553.837,76.3147,-603.903
14,0.08452802216380843,0.12037559509423373,-0.23357413928095108,0.147089328046654,937.403,0,757.132,648.244,84.2382,0,-655.695,-558.837,72.9524,-606.125
14,0.08543939438972395,0.12059089049729632,-0.23305252848737595,0.14779057136574614,942.977,0,758.281,648.524,80.3557,0,-656.691,-563.837,69.5901,-608.347
14,0.08645217716552624,0.12076496582015342,-0.23251701287802568,0.14851988387486154,948.552,0,759.43,648.805,76.4733,0,-657.686,-568.837,66.2278,-610.568
14,0.08740359384380923,0.12109205296518938,-0.23196795058581438,0.149340796529742,954.127,0,760.58,649.085,72.5908,0,-658.681,-573.837,62.8655,-612.79
14,0.08838043774481957,0.12134310837489146,-0.2313907094484194,0.15011745976416796,959.701,0,761.729,649.366,68.7083,0,-659.677,-578.837,59.5032,-615.012
14,0.0893021310451206,0.12153468371723913,-0.23084897238641747,0.15081627881448753,965.276,0,762.878,649.646,64.8259,0,-660.672,-583.837,56.1409,-617.233
14,0.0902268281176328,0.12173963626497926,-0.2302767467191839,0.15153025951966922,970.851,0,764.028,649.927,60.9434,0,-661.667,-588.837,52.7785,-619.455
14,0.09133035337138014,0.12196730173237914,-0.22959927592628462,0.15237209763870282,976.425,0,765.177,650.207,57.0609,0,-662.663,-593.837,49.4162,-621.677
14,0.09200124844995093,0.12219173535396573,-0.2291355423161419,0.15295440466087662,982,0,766.326,650.487,53.1785,0,-663.658,-598.837,46.0539,-623.898
14,0.09316403628447145,0.12244259314237188,-0.22842606556676512,0.15385618698070846,987.575,0,767.476,650.768,49.296,0,-664.653,-603.837,42.6916,-626.12
14,0.09385605297730229,0.12266821873488015,-0.22796828544155334,0.15445533518809434,993.149,0,768.625,651.048,45.4135,0,-665.649,-608.837,39.3293,-628.342
14,0.09491516160016995,0.1229855120190646,-0.2272196365331264,0.1553522580079796,998.724,0,769.774,651.329,41.5311,0,-666.644,-613.837,35.967,-630.563
14,0.09582366919904063,0.12318918658221374,-0.2266056991245652,0.15606970003672924,1004.3,0,770.924,651.609,37.6486,0,-667.639,-618.837,32.6046,-632.785
14,0.09664151356531153,0.12350225167056336,-0.22596724533903345,0.1568196043608498,1009.87,0,772.073,651.89,33.7661,0,-668.635,-623.837,29.2423,-635.007
14,0.09757528820884696,0.12369653756968776,-0.22536124162856863,0.1575492630124582,1015.45,0,773.222,652.17,29.8837,0,-669.63,-628.837,25.88,-637.228
14,0.09845588386437604,0.12393262313521952,-0.22473785516874184,0.15828094056042202,1021.02,0,774.372,652.45,26.0012,0,-670.625,-633.837,22.5177,-639.45
14,0.09929775026496479,0.12417844037350297,-0.22409902820946875,0.15899788760005257,1026.6,0,775.521,652.731,22.1187,0,-671.621,-638.837,19.1554,-641.672
14,0.10011254713120972,0.12441234266100556,-0.22351205680328123,0.1596901784691161,1032.17,0,776.67,653.011,18.2363,0,-672.616,-643.837,15.7931,-643.893
14,0.10082970289821623,0.12467200920191475,-0.2230008182502914,0.16034256722712428,1037.75,0,777.819,653.292,14.3538,0,-673.611,-648.837,12.4308,-646.115
14,0.10146783080279091,0.12485448945357146,-0.22250193700795978,0.16088618406978206,1043.32,0,778.969,653.572,10.4713,0,-674.607,-653.837,9.06844,-648.337
14,0.10229507576151908,0.12533843614872517,-0.2214821932307986,0.16178382521520185,1048.9,0,780.118,653.853,6.58886,0,-675.602,-658.837,5.70612,-650.558
14,0.10292965083411096,0.12559612661450845,-0.22107394903291633,0.16238503638389726,1054.47,0,781.267,654.133,2.7064,0,-676.597,-663.837,2.34381,-652.78
14,0.10296607538464388,0.12610405248665654,-0.22062995039161787,0.16280124303479257,1060.05,0,782.417,655.59,0,1.17607,-677.593,-668.837,-1.01851,-655.002
14,0.10231255325027709,0.12639664792922078,-0.22083372599153112,0.1626160236887318,1065.62,0,783.566,659.752,0,5.05854,-678.588,-673.837,-4.38082,-657.223
14,0.10134705772180434,0.12670018816779471,-0.221191140269702,0.16224723045593514,1071.19,0,784.715,663.915,0,8.941,-679.584,-678.837,-7.74314,-659.445
14,0.1007370037223306,0.12685619268072693,-0.22140704599653685,0.16198900438116953,1076.77,0,785.865,668.078,0,12.8235,-680.579,-683.837,-11.1055,-661.667
14,0.10068648013497357,0.12699975642285968,-0.2213421051710368,0.16207006328571638,1082.34,0,787.014,672.241,0,16.7059,-681.574,-688.837,-14.4678,-663.888
14,0.10124002389983154,0.12721741974511672,-0.22092741589686862,0.16258479118860925,1087.92,0,788.163,676.404,0,20.5884,-682.57,-693.837,-17.8301,-666.11
14,0.10185631407684523,0.12751724626650515,-0.22035068021950058,0.1632034215717105,1093.49,0,789.313,680.567,0,24.4709,-683.565,-698.837,-21.1924,-668.332
14,0.10202341509463697,0.12794088125917857,-0.21993931187047938,0.16363876779341693,1099.07,0,790.462,684.73,0,28.3533,-684.56,-703.837,-24.5547,-670.553
14,0.10163580712623935,0.12847162249691996,-0.21980802432218127,0.16381329334700903,1104.64,0,791.611,688.893,0,32.2358,-685.556,-708.837,-27.917,-672.775
14,0.10100342083849305,0.12887106291026584,-0.21993490058983026,0.16373589061870164,1110.22,0,792.761,693.056,0,36.1183,-686.551,-713.837,-31.2793,-674.997
14,0.10023450239505494,0.1291636190435714,-0.22004192689981258,0.16349371839559193,1115.79,0,793.91,697.219,0,40.0007,-687.546,-718.837,-34.6417,-677.218
14,0.09996244670816808,0.12945106083780702,-0.2200107103929118,0.16355447992616087,1121.37,0,795.059,701.382,0,43.8832,-688.542,-723.837,-38.004,-679.44
14,0.1002122577150555,0.12960987224474066,-0.2198026305236269,0.1638328891878755,1126.94,0,796.209,705.544,0,47.7657,-689.537,-728.837,-41.3663,-681.662
14,0.10063195915913496,0.12979709210774595,-0.21942572498139304,0.16423786507329086,1132.52,0,797.358,709.707,0,51.6481,-690.532,-733.837,-44.7286,-683.883
14,0.10077436476952442,0.130118179867424,-0.21912808004711856,0.16457889696650804,1138.09,0,798.507,713.87,0,55.5306,-691.528,-738.837,-48.0909,-686.105
14,0.10035608522005869,0.1307983605916203,-0.2188874547486589,0.16486223028380761,1143.67,0,799.657,718.033,0,59.4131,-692.523,-743.837,-51.4532,-688.327
14,0.09979574009612613,0.13140517428476764,-0.21878355390915247,0.16500457439157168,1149.24,0,800.806,722.196,0,63.2955,-693.518,-748.837,-54.8156,-690.548
14,0.09930837194483245,0.13204076799663966,-0.21864192348280398,0.16521778703116566,1154.81,0,801.955,726.359,0,67.178,-694.514,-753.837,-58.1779,-692.77
14,0.09916632268221369,0.13248981433520166,-0.2183850668515067,0.16549172322774675,1160.39,0,803.105,730.522,0,71.0605,-695.509,-758.837,-61.5402,-694.992
14,0.09931597406773934,0.1327974092703459,-0.2180876412913834,0.165827665405805,1165.96,0,804.254,734.685,0,74.943,-696.504,-763.837,-64.9025,-697.213
15,0.09947034854987144,0.1329988819171354,-0.21786346430583245,0.16608146444393196,1170.56,0,805.203,738.12,0,78.1469,-697.326,-767.963,-67.6772,-699.047
15,0.09948347887610873,0.13320719979283963,-0.21770912819694718,0.16625618979738066,1165.04,0,804.145,732.626,0,75.4472,-696.41,-762.963,-65.3392,-694.903
15,0.09909613090718655,0.13361804642650096,-0.21761524979011865,0.16635451749684715,1159.51,0,803.088,727.133,0,72.7475,-695.494,-757.963,-63.0012,-690.759
15,0.09872320165632814,0.1338681799069772,-0.21763596251530684,0.16633388150609257,1153.98,0,802.03,721.639,0,70.0478,-694.579,-752.963,-60.6632,-686.615
15,0.09793138915809448,0.13461200899431114,-0.2175535224146101,0.16646606245093518,1148.45,0,800.973,716.146,0,67.3481,-693.663,-747.963,-58.3252,-682.472
15,0.09752154687906238,0.13493080904190796,-0.21754437545395966,0.16648355875097393,1142.92,0,799.915,710.652,0,64.6485,-692.747,-742.963,-55.9872,-678.328
15,0.09729638444534598,0.13506508057840694,-0.21756039261419702,0.16646069331162874,1137.39,0,798.858,705.158,0,61.9488,-691.831,-737.963,-53.6492,-674.184
15,0.09709863760015658,0.13508898266078354,-0.2176517724235177,0.1663645955728923,1131.86,0,797.8,699.665,0,59.2491,-690.915,-732.963,-51.3112,-670.04
15,0.09685427100164117,0.13501782033875614,-0.21784001521545196,0.16616426095971415,1126.33,0,796.743,694.171,0,56.5494,-690,-727.963,-48.9732,-665.896
15,0.09655697966745047,0.13479607773052996,-0.21812825059969562,0.16581083467022148,1120.81,0,795.686,688.678,0,53.8497,-689.084,-722.963,-46.6352,-661.753
15,0.09618135020841712,0.1346581723622073,-0.21843940668469966,0.16548013630597513,1115.28,0,794.628,683.184,0,51.15,-688.168,-717.963,-44.2972,-657.609
15,0.09576069032561083,0.134489375744714,-0.2187727841716168,0.16509846153081015,1109.75,0,793.571,677.69,0,48.4503,-687.252,-712.963,-41.9592,-653.465
15,0.0954223058897748,0.13435436875344572,-0.21905445105272023,0.16479233254147058,1104.22,0,792.513,672.197,0,45.7506,-686.337,-707.963,-39.6212,-649.321
15,0.09516738905594085,0.13429740679579336,-0.2192635871162758,0.1645983760910162,1098.69,0,791.456,666.703,0,43.0509,-685.421,-702.963,-37.2832,-645.178
15,0.09497380930660987,0.13414643372344798,-0.2194157383829549,0.16436328706535325,1093.16,0,790.398,661.209,0,40.3512,-684.505,-697.963,-34.9452,-641.034
15,0.09472532100809442,0.1340463942500288,-0.2195803683813875,0.1641381194345807,1087.63,0,789.341,655.716,0,37.6515,-683.589,-692.963,-32.6072,-636.89
15,0.09442390495498373,0.13388292382837735,-0.21985748233932687,0.16383073923956668,1082.1,0,788.283,650.222,0,34.9518,-682.674,-687.963,-30.2692,-632.746
15,0.0940125685105082,0.13376468917479106,-0.22015647127301927,0.16349726330422618,1076.58,0,787.226,644.729,0,32.2521,-681.758,-682.963,-27.9312,-628.602
15,0.09351462206652111,0.13351929263454415,-0.22054631228668614,0.16301038631287673,1071.05,0,786.169,639.235,0,29.5524,-680.842,-677.963,-25.5932,-624.459
15,0.0932070894065549,0.13333013643596367,-0.2208479882468512,0.16267909145822707,1065.52,0,785.111,633.741,0,26.8527,-679.926,-672.963,-23.2552,-620.315
15,0.09298733291112392,0.1332639460334278,-0.22097798417377792,0.16249899505635274,1059.99,0,784.054,628.248,0,24.1531,-679.01,-667.963,-20.9172,-616.171
15,0.09293183946760786,0.1332089711219049,-0.22107034885160015,0.16242215604464108,1054.46,0,782.996,622.754,0,21.4534,-678.095,-662.963,-18.5792,-612.027
15,0.09280176317403184,0.13312480773861962,-0.22114689411652805,0.16227871605251729,1048.93,0,781.939,617.26,0,18.7537,-677.179,-657.963,-16.2412,-607.884
15,0.09274252034125907,0.13307927059553104,-0.22120242496708284,0.16220748238440613,1043.4,0,780.881,611.767,0,16.054,-676.263,-652.963,-13.9031,-603.74
15,0.09265064169896142,0.13289818856952618,-0.22136741370869492,0.1620063885539415,1037.88,0,779.824,606.273,0,13.3543,-675.347,-647.963,-11.5651,-599.596
15,0.09270240578574983,0.1326971085883683,-0.22154227167072119,0.1618711174551502,1032.35,0,778.767,600.78,0,10.6546,-674.432,-642.963,-9.22714,-595.452
15,0.09264707289729357,0.1324251483103791,-0.22172334617223444,0.1616165214990792,1026.82,0,777.709,595.286,0,7.95489,-673.516,-637.963,-6.88914,-591.308
15,0.09257686072373682,0.1323066127142426,-0.22185446363732364,0.16147914697996998,1021.29,0,776.652,589.792,0,5.2552,-672.6,-632.963,-4.55114,-587.165
15,0.0925657656858112,0.13219944057129043,-0.22191286212745592,0.16138498401140874,1015.76,0,775.594,584.299,0,2.55551,-671.684,-627.963,-2.21313,-583.021
15,0.09258957453211003,0.13211800755942002,-0.2219157251449627,0.16133194734307316,1010.23,0,774.537,578.949,0.144188,0,-670.768,-622.963,0.12487,-578.877
15,0.0925857865505542,0.13210246900736192,-0.22193247859842738,0.16131704866202395,1004.7,0,773.479,576.155,2.84388,0,-669.853,-617.963,2.46287,-574.733
15,0.09249684026475258,0.13198099753753992,-0.2220277366015038,0.16116652620804134,999.174,0,772.422,573.361,5.54357,0,-668.937,-612.963,4.80088,-570.59
15,0.09233648661314046,0.1317553754927404,-0.22218194739204997,0.16088973159058875,993.645,0,771.364,570.567,8.24327,0,-668.021,-607.963,7.13888,-566.446
15,0.09223603669413115,0.13159261270787384,-0.22233485940161243,0.16069879335055876,988.117,0,770.307,567.774,10.943,0,-667.105,-602.963,9.47688,-562.302
15,0.0922514369500041,0.13143782764052603,-0.2224278177144253,0.1605809146636088,982.588,0,769.25,564.98,13.6427,0,-666.19,-597.963,11.8149,-558.158
15,0.09232508397861433,0.1312828013729262,-0.22249100035114436,0.1604964020406108,977.059,0,768.192,562.186,16.3423,0,-665.274,-592.963,14.1529,-554.014
15,0.09235948685039742,0.13128401620506885,-0.22247076984761205,0.1605171882453761,971.53,0,767.135,559.392,19.042,0,-664.358,-587.963,16.4909,-549.871
15,0.09259252491233709,0.13103301749270735,-0.22249559016409393,0.16044633789178833,966.002,0,766.077,556.598,21.7417,0,-663.442,-582.963,18.8289,-545.727
15,0.0934208800034898,0.1296161520295268,-0.22304198343570025,0.15977423974961624,960.473,0,765.02,553.804,24.4414,0,-662.527,-577.963,21.1669,-541.583
15,0.0949188756522568,0.12686928521080215,-0.22417437324558864,0.15844686328541963,954.944,0,763.962,551.01,27.1411,0,-661.611,-572.963,23.5049,-537.439
15,0.09566047849636905,0.12496682870640793,-0.22502460620230294,0.1573773662986231,949.416,0,762.905,548.216,29.8408,0,-660.695,-567.963,25.8429,-533.296
15,0.09556889584467881,0.12399278152881082,-0.22568377832985875,0.15654910962449603,943.887,0,761.847,545.422,32.5405,0,-659.779,-562.963,28.1809,-529.152
15,0.09442468259667175,0.12498412295014932,-0.22559925538456194,0.1566430709386797,938.358,0,760.79,542.628,35.2402,0,-658.863,-557.963,30.5189,-525.008
15,0.09297495788901991,0.1268313007834812,-0.22508812847071685,0.15725940878972838,932.829,0,759.733,539.834,37.9399,0,-657.948,-552.963,32.8569,-520.864
15,0.0920586965265099,0.12799754699514454,-0.22468475113596814,0.15766475713657216,927.301,0,758.675,537.04,40.6396,0,-657.032,-547.963,35.1949,-516.72
15,0.09212328222241008,0.127776401792999,-0.2247732683625345,0.15752303952944705,921.772,0,757.618,534.246,43.3393,0,-656.116,-542.963,37.5329,-512.577
15,0.09297357934063816,0.12626794180999648,-0.22537195323657253,0.1568045904441021,916.243,0,756.56,531.452,46.039,0,-655.2,-537.963,39.8709,-508.433
15,0.09378452674133629,0.12453181445930435,-0.2260953635513614,0.15589647291912356,910.715,0,755.503,528.659,48.7387,0,-654.285,-532.963,42.2089,-504.289
15,0.09365442107648267,0.12354922921339534,-0.22669676601451672,0.15503406924413493,905.186,0,754.445,525.865,51.4384,0,-653.369,-527.963,44.5469,-500.145
15,0.09158399065352596,0.12387852603988554,-0.22741150818105377,0.15405686144355832,899.657,0,753.388,523.071,54.1381,0,-652.453,-522.963,46.8849,-496.002
15,0.08780675830689388,0.1252436275481145,-0.2283481096920537,0.15295748770745451,894.128,0,752.33,520.277,56.8378,0,-651.537,-517.963,49.2229,-491.858
15,0.08371578957837078,0.12649506491421408,-0.22937004855555324,0.1516882819217796,888.6,0,751.273,517.483,59.5374,0,-650.622,-512.963,51.5609,-487.714
15,0.08095289640879756,0.12675105114711738,-0.23040693192242614,0.15039680981946615,883.071,0,750.216,514.689,62.2371,0,-649.706,-507.963,53.8989,-483.57
15,0.08007629436838215,0.1257589780110784,-0.23139521307585623,0.14908901190283172,877.542,0,749.158,511.895,64.9368,0,-648.79,-502.963,56.2369,-479.427
15,0.08051080765534871,0.12402284023201604,-0.23227706051576905,0.14786363666748067,872.013,0,748.101,509.101,67.6365,0,-647.874,-497.963,58.5749,-475.283
15,0.08067556500706079,0.12277712427670534,-0.2330075957968485,0.14691075193758296,866.485,0,747.043,506.307,70.3362,0,-646.958,-492.963,60.913,-471.139
15,0.07945851172017701,0.12251646088781083,-0.2336465544437255,0.14602718333673353,860.956,0,745.986,503.513,73.0359,0,-646.043,-487.963,63.251,-466.995
15,0.07670226471665043,0.12337221396402803,-0.23431990751295642,0.1452719539038731,855.427,0,744.928,500.719,75.7356,0,-645.127,-482.963,65.589,-462.851
15,0.07341284030557915,0.12434683135628946,-0.23492234128606282,0.14440076035146754,849.899,0,743.871,497.925,78.4353,0,-644.211,-477.963,67.927,-458.708
15,0.07110676502684815,0.12482896632055336,-0.23545210543506778,0.14366086058924066,844.37,0,742.813,495.131,81.135,0,-643.295,-472.963,70.265,-454.564
15,0.07060089901329678,0.12415507293552548,-0.23600422544251878,0.1428249595732881,838.841,0,741.756,492.337,83.8347,0,-642.38,-467.963,72.603,-450.42
15,0.07152940431358812,0.12272976178729586,-0.23648009433852785,0.14205298345977513,833.312,0,740.699,489.543,86.5344,0,-641.464,-462.963,74.941,-446.276
15,0.07270570054639078,0.12145012522662976,-0.23684148838249425,0.14154946771184093,827.784,0,739.641,486.75,89.2341,0,-640.548,-457.963,77.279,-442.133
15,0.0727983426773358,0.12080742441647062,-0.2371103368588178,0.1410462069348484,822.255,0,738.584,483.956,91.9338,0,-639.632,-452.963,79.617,-437.989
15,0.0713427919763363,0.12119171606311552,-0.2373940834743751,0.14063152565943957,816.726,0,737.526,481.162,94.6335,0,-638.716,-447.963,81.955,-433.845
15,0.06932477016765139,0.12170886598533345,-0.23772419010878154,0.1400677401053988,811.198,0,736.469,478.368,97.3332,0,-637.801,-442.963,84.293,-429.701
15,0.06784178563135566,0.12186238562746021,-0.23814592071602733,0.13947382875818184,805.669,0,735.411,475.574,100.033,0,-636.885,-437.963,86.631,-425.557
15,0.06751775944939005,0.12121117537848597,-0.23858319519250942,0.13874724097328847,800.14,0,734.354,472.78,102.733,0,-635.969,-432.963,88.969,-421.414
15,0.06820229866823954,0.12009367086641394,-0.2389755573220205,0.13810880973276943,794.611,0,733.296,469.986,105.432,0,-635.053,-427.963,91.307,-417.27
15,0.0690342152861841,0.11893988317658856,-0.23932715006770175,0.13752242977143672,789.083,0,732.239,467.192,108.132,0,-634.138,-422.963,93.645,-413.126
15,0.06903754781478365,0.11840552323525771,-0.23958422326665477,0.13706221558436044,783.554,0,731.182,464.398,110.832,0,-633.222,-417.963,95.983,-408.982
15,0.0679998675998576,0.11855032466560897,-0.23979280954321497,0.13666807041851237,778.025,0,730.124,461.604,113.531,0,-632.306,-412.963,98.321,-404.839
15,0.06627747920609245,0.1189988868895814,-0.24009420102817147,0.13621101031441404,772.496,0,729.067,458.81,116.231,0,-631.39,-407.963,100.659,-400.695
15,0.06472761380566325,0.1191042783293096,-0.240476324050171,0.1355562359514336,766.968,0,728.009,456.016,118.931,0,-630.475,-402.963,102.997,-396.551
15,0.06362928674434355,0.1186940251333265,-0.24102486681505284,0.13467352276503589,761.439,0,726.952,453.222,121.63,0,-629.559,-397.963,105.335,-392.407
15,0.06293382036249276,0.11777793518062715,-0.24173600925532288,0.13353766420313978,755.91,0,725.894,450.428,124.33,0,-628.643,-392.963,107.673,-388.263
15,0.06237464308823601,0.11676445711097519,-0.24244791882389097,0.1323802649370577,750.382,0,724.837,447.635,127.03,0,-627.727,-387.963,110.011,-384.12
15,0.06145754860986972,0.11610737496528907,-0.24301676441582212,0.13136952767847168,744.853,0,723.779,444.841,129.729,0,-626.811,-382.963,112.349,-379.976
15,0.06021471789162669,0.11593223327969186,-0.24343724482766624,0.13063726483658894,739.324,0,722.722,442.047,132.429,0,-625.896,-377.963,114.687,-375.832
15,0.05900423102330809,0.11610986683693068,-0.24363764525663692,0.13024208404176313,733.795,0,721.665,439.253,135.129,0,-624.98,-372.963,117.025,-371.688
15,0.057227250791437013,0.11622726231226313,-0.24403508116530326,0.12955205416260157,728.267,0,720.607,436.459,137.829,0,-624.064,-367.963,119.363,-367.545
15,0.056153014280640665,0.11599145424560244,-0.24443692856318966,0.12886884212567257,722.738,0,719.55,433.665,140.528,0,-623.148,-362.963,121.701,-363.401
15,0.05540837561197165,0.11527801549458254,-0.2449739498656245,0.12790273235676614,717.209,0,718.492,430.871,143.228,0,-622.233,-357.963,124.039,-359.257
15,0.054810558771424385,0.11444401296158953,-0.2455499739469204,0.12689219619656775,711.681,0,717.435,428.077,145.928,0,-621.317,-352.963,126.377,-355.113
15,0.05403086487688438,0.11382099004274085,-0.24605299690602334,0.12599425436762524,706.152,0,716.377,425.283,148.627,0,-620.401,-347.963,128.715,-350.969
15,0.05286366540903365,0.11354452137496408,-0.24643119487841325,0.12524745687936317,700.623,0,715.32,422.489,151.327,0,-619.485,-342.963,131.053,-346.826
15,0.05150398406506421,0.11361767503114263,-0.24671141005420164,0.12474628833779673,695.094,0,714.263,419.695,154.027,0,-618.569,-337.963,133.391,-342.682
15,0.04994276976747133,0.11376085096600863,-0.24697618427345316,0.12424094117704144,689.566,0,713.205,416.901,156.726,0,-617.654,-332.963,135.729,-338.538
15,0.04916400295639011,0.11365651061808679,-0.2471836207407746,0.12383416972942166,684.037,0,712.148,414.107,159.426,0,-616.738,-327.963,138.067,-334.394
15,0.048236961083994674,0.1132285682121807,-0.24778129567099222,0.12307523338998498,678.508,0,711.09,411.313,162.126,0,-615.822,-322.963,140.405,-330.251
