t[microsec], x_fk, y_fk, z_fk, x_gt, y_gt, z_gt, distance
208980000, -0.0001295730425052562, 0.018070122431496728, 0.26926309365602924, 0.006330229100895424, 0.0337363760774968, 0.27517892493158164, 0.017948749447064507
209010000, -0.0032729083588048827, 0.010366051970510323, 0.26972762597958183, 0.00401276448695842, 0.023356394060665246, 0.27620525597287304, 0.016241604193081707
209050000, -0.003041395734420965, -0.005050571930993094, 0.2699209170063896, 0.003260107686613445, 0.005737999060624971, 0.27691716397394905, 0.014319555895263516
209080000, -0.002962419117810817, -0.01506695041697669, 0.2694832211164895, 0.003564645739349004, -0.0051575877727189495, 0.2767813190876672, 0.013930551951085411
209110000, -0.0025281484325755076, -0.020640766194537682, 0.26904864350188845, 0.005316493231538738, -0.013544943420328984, 0.27642568878870166, 0.012896119604168881
209140000, 0.0012197012725094643, -0.02809907006032306, 0.26822843989074024, 0.007687972155415029, -0.01660860772644368, 0.2761486643058116, 0.0153817816798327
209180000, 0.0036831217183536944, -0.025295724399748355, 0.2685439702705552, 0.011258639826049882, -0.011420947705511816, 0.27640740519632007, 0.0176559200198319
209210000, 0.0066099145966070985, -0.01624963086480212, 0.2692947683340117, 0.013761530597397681, -0.0030834286001293204, 0.2766071815202215, 0.016672308781416383
209240000, 0.0075508785787196855, -0.009654159017761758, 0.26964936909793696, 0.014826914405032865, 0.008178101400867693, 0.27647479819730025, 0.020433225182874257
209270000, 0.0069273022413783416, 0.0036067539803951157, 0.2698517542976415, 0.014748059814463366, 0.019368509530336205, 0.2759687839601422, 0.018628345039884205
209310000, 0.005002981036369722, 0.013191256425924546, 0.2695457724186287, 0.012694379645744436, 0.030091281603006517, 0.27505774957468165, 0.019368798510055945
209340000, 0.002835727708431381, 0.016337497301706253, 0.26937420961233993, 0.010241804075354938, 0.03369365228433906, 0.27469220354058344, 0.019605283531607183
209380000, 0.0016657318965300676, 0.01596169659894633, 0.2694147055834089, 0.007636262105361558, 0.030605859207058744, 0.2751748902045376, 0.016830878061969756
209410000, -0.0008955039406800023, 0.0068040708078730945, 0.26989123595155573, 0.006083466024325301, 0.02331627392527033, 0.27600523651719877, 0.01894042968042997
209440000, -0.0013974463289869153, 0.004300581960632013, 0.26995228914334585, 0.005277822449766378, 0.013672125939995373, 0.2766644985009846, 0.013320615762287932
209480000, -0.0011694979232845825, -0.010403769837801388, 0.26975565518023487, 0.005260105910428081, 0.0003998209231685923, 0.2768722307884727, 0.014446557623765385
209510000, -0.0006286137107725376, -0.01954896948325382, 0.2691487213636042, 0.005717639947277642, -0.006662283888300771, 0.2767337390519564, 0.016244201871686462
209550000, 0.0005290502525160394, -0.02223380728889629, 0.2688967148755067, 0.007521503765712173, -0.009977231436295725, 0.2765536803637264, 0.016054506478012577
209560000, 0.0014265215862292373, -0.022001879239401594, 0.26891146968331503, 0.008095089412243683, -0.009553272814754876, 0.27656329900528986, 0.016062007680814516
209610000, 0.0034471982377017297, -0.014081590596968728, 0.2695295887319176, 0.010699648246222687, -0.000688439322353851, 0.2767080116666625, 0.016837585575755352
209650000, 0.004471263655369504, -0.00647485020993562, 0.26985270354924557, 0.011968330611009603, 0.01083295605706499, 0.27657881421956315, 0.020025152570273628
209670000, 0.004893216400124452, 0.001174446177644738, 0.269934094142342, 0.01247597512755036, 0.01639698079094857, 0.276268510578486, 0.018147964667093622
209710000, 0.004321660577714882, 0.008688212149926655, 0.26977914381931245, 0.011741217278913724, 0.025200576769562513, 0.2756019225588929, 0.019016118405821323
209740000, 0.0037189352697278993, 0.01084485968588508, 0.2696962118473311, 0.010671235977673499, 0.027817921009981858, 0.2753762259398177, 0.019201089967397608
209770000, 0.0018730781845477727, 0.01017338295315851, 0.269751734564595, 0.0090476964581932, 0.02687377650748382, 0.2755467987141828, 0.019077763515142832
209810000, 0.00012241828932671217, 0.004281875201370447, 0.26995308848582344, 0.0069083654816238516, 0.020771604840287235, 0.2761678029576292, 0.018883403793471355
209850000, -0.0008935667561034973, -0.0012711421027222012, 0.2699927826818897, 0.0058972023896796955, 0.011828035777747603, 0.2767124128358731, 0.016212847872654375
209880000, -0.0007267288015987344, -0.007011456077608104, 0.2698879856085798, 0.006108559814574116, 0.0050806111266565035, 0.2768173435972081, 0.015522733711347396
209910000, -0.00023345376316178128, -0.010805868162842716, 0.26973849220704715, 0.007201744473322336, -0.00040550852781416624, 0.27680979418135215, 0.014610029601802917
209950000, 0.0015474409268296406, -0.01657458693237862, 0.2693785697043747, 0.008388998694989408, -0.0038579740522710487, 0.2767006471804788, 0.016190490245933154
209980000, 0.002326734246859474, -0.016715111225167268, 0.26935885153628863, 0.009369729709407526, -0.002935928316131098, 0.2767383287990623, 0.017144280428117723
210000000, 0.0030783277171644928, -0.014450764842273733, 0.26950407805696447, 0.009773301453232491, -0.0008234551961734671, 0.2767604166283727, 0.016827973466233076
210050000, 0.0031126291291585276, -0.007531721238414092, 0.26984421496573957, 0.010252884512250093, 0.009026049539059597, 0.2766250804966527, 0.019264557025881892
210070000, 0.0029206305051485107, -0.0015217978706976662, 0.2699682987642934, 0.010305928138723691, 0.013701948988649258, 0.2765043695953851, 0.018139054867412862
210100000, 0.002756797984494187, 0.004086394692950417, 0.2699371591389802, 0.009974613460009801, 0.019870362732146367, 0.27614654472292954, 0.018433311602398247
210150000, 0.0016411189416659768, 0.00801448851880697, 0.26984484386874263, 0.008815007490371368, 0.024828768799563146, 0.2757498798820598, 0.0192107820920348
210170000, 0.0009073886945080905, 0.007929320905403756, 0.26985236489721404, 0.008260090816445326, 0.024398580422558526, 0.2757934348294336, 0.018989340417109184
210210000, 0.00036875717093259864, 0.0037549134945434343, 0.2699631219833805, 0.007591090631089925, 0.01950231338696186, 0.27622638515843734, 0.01842202946424391
210240000, 0.0006942557493452749, 0.0004771370308256891, 0.2699941194508869, 0.007613949412443671, 0.013916833067977974, 0.27658351531355696, 0.016490231283919098
210280000, 0.0010027554609695866, -0.006592972749554617, 0.2698956347467185, 0.007916373825582856, 0.00613049236040282, 0.27676694061961554, 0.01602808559044814
210300000, 0.0015462044379566402, -0.010865324625451398, 0.2697282864560891, 0.008204780903630915, 0.003021591082629116, 0.2767925062669631, 0.016943620332411535
210340000, 0.001859523251216437, -0.013589731340170792, 0.26957796434668324, 0.008783605937277617, -0.0002904273708504157, 0.2767169694013643, 0.016606619170757026
210370000, 0.0022169362099346696, -0.01350877981443167, 0.269575249200545, 0.008978912219502144, -2.751237887900493e-05, 0.2767948070777132, 0.016720972075948227
210410000, 0.002192722442317757, -0.010370394358925672, 0.2697453874791686, 0.008945961768188182, 0.0036429869905040824, 0.2767777336527912, 0.017071467158469206
210440000, 0.0020538382350642594, -0.006525214545352335, 0.2698896730374132, 0.009028308734616769, 0.008030409424209212, 0.2766826729357748, 0.01751154691943416
210470000, 0.001952186333523681, -0.0020128823758834213, 0.2699776401226879, 0.009134448568288683, 0.012827616272676444, 0.2765632099251203, 0.01775373258133479
210510000, 0.002143776103599776, 0.0025054132557252853, 0.2699688732927158, 0.009035948110977993, 0.018227579401299994, 0.2762912525535649, 0.018293742722755184
210550000, 0.0017615085904417226, 0.004766957656449731, 0.2699342380384741, 0.008786640463428502, 0.021045833463658382, 0.2760696043331396, 0.018761582954247097
210580000, 0.0014236811783489719, 0.004951196465728262, 0.26993379717814947, 0.008521091359016547, 0.020646790255392643, 0.2761251466364621, 0.018304581497476057
210610000, 0.0011802467563650778, 0.002420768623998214, 0.2699773000367446, 0.008220088210481646, 0.01811819666814534, 0.2762977233472859, 0.018328021325956304
210650000, 0.0010189983667205848, 0.000241819133195421, 0.2699921281519649, 0.007986867757818428, 0.012443118536989844, 0.27662674443540153, 0.015538373281037982
210680000, 0.0008208387338928547, -0.005162531689760325, 0.2699361177109042, 0.00797400359545572, 0.007865720154784983, 0.2767170071488263, 0.01633657170984535
210710000, 0.001539371005421954, -0.009892308189142976, 0.26977166180079276, 0.008233029761275323, 0.003977278791474997, 0.27678169948286446, 0.016920731037895653
210740000, 0.0018386126637150067, -0.01199353456124504, 0.2696693039391374, 0.008559845035721464, 0.0018033812410847005, 0.27675559294341356, 0.016904003730099235
210780000, 0.0018863449587271646, -0.01188879610958945, 0.2696742128762701, 0.008800654787400664, 0.0023535115267456636, 0.27676599737549085, 0.017347749554287677
210810000, 0.002047488506110471, -0.010017667107831897, 0.2697621490319627, 0.008916720176511184, 0.005088585785136698, 0.27674822135294785, 0.018005288853056283
210850000, 0.0019458070213997653, -0.005698554553503831, 0.2699130010339216, 0.008834371526981716, 0.010241975066521122, 0.27666872940844117, 0.01863310686344995
210880000, 0.0015886511344047624, -0.002010149428792029, 0.26998018688428066, 0.008684040818054461, 0.014102886522356181, 0.27653037072893355, 0.018785084261844262
210910000, 0.0016031277174770539, 0.0015598976670581186, 0.2699833998599804, 0.008530649121960665, 0.01705025414418916, 0.2763499180658292, 0.018123858603056327
210940000, 0.0015765250671968402, 0.002543419486441392, 0.26997374238513194, 0.008511670191306386, 0.01843859698595942, 0.2762637684414465, 0.018447691818294254
210980000, 0.001550525854310217, 0.0028705464887061292, 0.26997011547156907, 0.0085935303975678, 0.017844853327784266, 0.2763072527245242, 0.01771985008034778
211010000, 0.0014798264791337926, 0.0005064266565876732, 0.26998930820462674, 0.008563348341040056, 0.01586720512034897, 0.2764287278104568, 0.018099611096396663
211050000, 0.0013427210336005248, -0.002105035013796207, 0.2699812701382708, 0.008585166296059682, 0.01194351889642583, 0.2766213385675582, 0.017143669067435703
211070000, 0.0014609254050204326, -0.004630514802900403, 0.26994148929398176, 0.008473260821642292, 0.009895139727293216, 0.27663546367645964, 0.017463584413258744
211110000, 0.0015969754815764617, -0.006618938345079969, 0.2698916552116449, 0.00855347711760951, 0.006239078361774231, 0.2767471222658699, 0.01614679340232719
211150000, 0.001793597321723247, -0.009325179134185962, 0.2697942890538425, 0.008584758755039196, 0.004373634496481163, 0.27677230261797353, 0.016806845087710718
211180000, 0.001720473974158012, -0.009613923416091387, 0.26978214809666734, 0.008493316471089668, 0.004607746742614591, 0.2767815889627647, 0.017237153768220135
211210000, 0.0015619411538479976, -0.00809321718094656, 0.2698432269926446, 0.00836982110686696, 0.006130584734398661, 0.2767532388218645, 0.01721662086071637
211250000, 0.0012931826053252538, -0.005823963032060149, 0.26991490789919914, 0.008143146116191075, 0.00981040009071104, 0.2766574519055138, 0.01835258047338167
211280000, 0.0010047687393631342, -0.003036095700389448, 0.26997336691505175, 0.008126290066855557, 0.012980041215386463, 0.27659581174639214, 0.018737381974730523
211310000, 0.001115101286255047, 0.0003622702227237632, 0.26999183752841943, 0.008218271713082176, 0.015588980077197653, 0.2764469451039097, 0.01799933712435088
211350000, 0.001404520640252703, 0.0016562611123910995, 0.2699836419765056, 0.00849672848501884, 0.017252087895718388, 0.27634794677116686, 0.01827658613330891
211380000, 0.0016853309718473722, 0.0015749277364551196, 0.2699828995081742, 0.008815635280880946, 0.016684227509654807, 0.27638450723500596, 0.017891695298771066
211410000, 0.002169895229482021, -0.0004508684779794711, 0.26998226630855576, 0.009202669575858358, 0.014871540643913245, 0.2764834784286958, 0.01806936344580976
211450000, 0.002105715135693458, -0.002568405193749145, 0.26996986267983164, 0.009276866629050196, 0.011339420293982952, 0.27663005188112855, 0.017006208975987418
211480000, 0.0021571578398229146, -0.005025589007610643, 0.26992669437673045, 0.009084632592946396, 0.00876565058676089, 0.2766702087106227, 0.01684230333344981
211510000, 0.0017992201001506844, -0.007384015421245686, 0.2698656212308943, 0.008764296383490855, 0.006907207099177248, 0.2766998556161014, 0.017304857364131558
211550000, 0.0013356727127028123, -0.008121311861778934, 0.2698441866044891, 0.008096787654666399, 0.005878148836768057, 0.2767651777068436, 0.017017570124652794
211580000, 0.0010224131374176263, -0.00796666911101069, 0.26985169455823743, 0.00767634264304809, 0.006369383573172002, 0.27676526951793246, 0.017250933399468083
211610000, 0.0006097765519933009, -0.007022391045464332, 0.2698858354105755, 0.007317642491812493, 0.007843224692503842, 0.27673567725548476, 0.017689045481194956
211650000, 0.0006895793239179792, -0.0049540842140140895, 0.2699393623539476, 0.007527185872082037, 0.010324012697558123, 0.2766611746585803, 0.01803762371282869
211680000, 0.0007757853904030582, -0.00320253704875156, 0.2699720826380076, 0.008037362937242332, 0.012343000309601136, 0.27663352808212077, 0.01840568106953926
211710000, 0.0014440371947055366, -0.0013200702907004808, 0.2699856802325087, 0.0084776073896414, 0.014050305768264673, 0.27654968308885125, 0.018133000396491822
211750000, 0.0018300619899447833, -1.3869131579844526e-05, 0.26998682452340017, 0.009121498534950395, 0.015398788011999336, 0.27643724338450915, 0.0182297271125795
211780000, 0.0021132008338099278, 0.0002481594003363924, 0.2699831051300063, 0.009348344569654304, 0.015346142504111634, 0.2764435681386271, 0.017945305262546205
211810000, 0.002147012772883613, -0.0008981303430872995, 0.26998211873798217, 0.00943045474681739, 0.014204299233947122, 0.2764930946936916, 0.017986792766159585
211850000, 0.00200213346249976, -0.002345646240139787, 0.2699734724526303, 0.009206187504627844, 0.011817742216089756, 0.2766059049979592, 0.01721885967978994
211880000, 0.0019747393097281425, -0.004225071425557179, 0.2699439377842939, 0.008819110338703529, 0.009596583964422076, 0.27664258207381953, 0.01681533252181517
211910000, 0.0016287449460502894, -0.006741314808173384, 0.26988786019746547, 0.008492235772519036, 0.007865738738795675, 0.276691803017712, 0.01751476969732193
211950000, 0.0013988799942111574, -0.007362284942727561, 0.2698692748312188, 0.008033897600033035, 0.0067830638912061425, 0.27673889664577095, 0.017067690416052387
211980000, 0.0010212946770721972, -0.007304158031239914, 0.26987452038979937, 0.007659425144129317, 0.007198699042026108, 0.27673571640476863, 0.01736299657723529
212010000, 0.0005067775033062517, -0.0059525611765298995, 0.2699162274000514, 0.0074082460062676325, 0.008478866125790047, 0.2767102371893632, 0.017379727572570825
212050000, 0.0003292287293356282, -0.005066904847270107, 0.2699399525233743, 0.007424227018502788, 0.010681712942396976, 0.2766500610499495, 0.018530610336594963
212080000, 0.0006816303890806977, -0.0030213601403278325, 0.2699745021594083, 0.007829220309342327, 0.012363121704154018, 0.2766378660774994, 0.018225551898264577
212110000, 0.0011527175328094141, -0.001564867465846801, 0.26998594620356775, 0.008373898440123595, 0.013569295696809182, 0.2765643679436926, 0.018012883748056544
212150000, 0.0018555853892663681, -0.0010651686746802635, 0.2699837548054754, 0.009075573990490943, 0.014318264567292335, 0.2765065953622961, 0.01820235431590501
212180000, 0.0020594100772567004, -0.0008817276765188301, 0.26998223814535494, 0.00927743112287821, 0.014094319924778553, 0.2765084506475483, 0.017859823044900115
212210000, 0.002251022485328042, -0.0017013988148206003, 0.2699764200305919, 0.009435751621818506, 0.013329310589142156, 0.27653123692743137, 0.017902742317929994
212250000, 0.0019665298948145595, -0.0026850565748347964, 0.26996968789641357, 0.009197718377477404, 0.011557659906392168, 0.276622898037658, 0.017303475512739273
212280000, 0.0018899700033783073, -0.004043374284924193, 0.269948544769839, 0.00884705961010826, 0.01008551643136451, 0.27662403505104916, 0.017105227831380396
212310000, 0.0017411184095423287, -0.005850969048731455, 0.2699110675353162, 0.008571877785708809, 0.008699001105267348, 0.2766730585490179, 0.017438045406717038
212350000, 0.0014788909772639116, -0.0067237756395301974, 0.26988875751615465, 0.008089812573653293, 0.007710578503117765, 0.2767192135400822, 0.01728322867301692
212380000, 0.001094717997510675, -0.006790189387332765, 0.26988904562061644, 0.00770409828667229, 0.0076895328149574615, 0.27673190677966725, 0.01732544405503942
212410000, 0.0006735327633128808, -0.0058869844505142965, 0.2699168724310608, 0.007553333674628876, 0.00865799467136727, 0.27669603319763814, 0.017459813828744477
212450000, 0.0007606643036473674, -0.0045660498392644175, 0.269947406793798, 0.007574965700710035, 0.010667085602765324, 0.2767138941149303, 0.01800745594447693
212480000, 0.0005777559532179347, -0.0031406424032463065, 0.26997336409906836, 0.007767635658691624, 0.012256993708810261, 0.2766513794907789, 0.01825862693606542
212510000, 0.00103863385247389, -0.0015248316612230478, 0.26998634599243215, 0.008198071169504523, 0.013533170127525425, 0.2765768579317083, 0.01792863096246292
212540000, 0.0013844849909671634, -0.0012200757278242574, 0.2699860299368752, 0.008638536731003316, 0.013905344051829374, 0.2765522566587807, 0.018014297752655378
212580000, 0.0018228380300275714, -0.0015074262729352932, 0.26998169572774217, 0.009086674223727692, 0.013409059683557274, 0.2765496991745049, 0.01784386557940389
212610000, 0.0022322723522987687, -0.0025722377641520695, 0.26996817725213107, 0.009459593019736035, 0.012340870762337919, 0.2765820123196334, 0.017843143900472192
212650000, 0.002049159893299759, -0.003539453776757179, 0.26995761990073097, 0.00936832335679788, 0.010812879598542567, 0.2766509004776295, 0.01744590588081445
212680000, 0.0020471409362529964, -0.004521756156501053, 0.2699381245945993, 0.00891109344558183, 0.009877392578611595, 0.2766354956349215, 0.017300407717680072
212710000, 0.0017771385500812095, -0.005292030202803223, 0.2699231480572509, 0.008497933747440317, 0.009299589379329613, 0.276659744933466, 0.017420280927331777
212750000, 0.0011020487466248399, -0.005303961250773599, 0.26992928335751415, 0.007761909764781999, 0.009215732750183218, 0.27668195998503575, 0.017342834379030066
212780000, 0.0008030215255717346, -0.005191296426530535, 0.26993303614809033, 0.00749334335464108, 0.009438758456833451, 0.276698469041954, 0.01745193382717619
212810000, 0.0007840415123340066, -0.004563238754913938, 0.26994750169761844, 0.00748220224628815, 0.010056679177053898, 0.27666296195794415, 0.01742712724643318
212850000, 0.0009085953588343852, -0.004216512864654208, 0.26995314448137914, 0.007645789731120484, 0.01086551028814791, 0.27669835272054877, 0.017842506678754096
212880000, 0.000899355431726655, -0.0035782707482737014, 0.26996614198967456, 0.008060398978217947, 0.011601480053393017, 0.27665325338716296, 0.01806717570396284
212910000, 0.0013096033210875926, -0.00286297202495932, 0.2699735603109056, 0.008453068110793965, 0.012230127224603975, 0.27661240607424753, 0.01796955779167607
