t,x_t1,y_t1,z_t1,x_t2,y_t2,z_t2,x_fk,y_fk,z_fk,q0,q1,q2,q3,p0,p1,p2,p3,p4,p5,tau1,tau2,tau3,tau4
4.02,0.00256203,0.0310687,0.154392,-0.0118781,0.0792381,0.275332,0.046546,0.083658,-0.251081,2.08837,0.378774,2.04985,0.399486,665.38,8.11882,526.501,665.38,8.11882,526.501,0,0,0,0,
4.02667,0.00245159,0.0308666,0.154443,-0.0121479,0.0787385,0.275485,0.04687,0.0832033,-0.251201,2.09428,0.377503,2.05337,0.399227,666.518,8.427,525.055,666.518,8.427,525.055,0,0,0,0,
4.03333,0.00234924,0.0306718,0.154491,-0.0123935,0.0782913,0.27562,0.0471488,0.0827955,-0.25131,2.09946,0.376342,2.05655,0.398999,667.652,8.74085,523.608,667.652,8.74085,523.608,0,0,0,0,
4.04,0.00225118,0.0304862,0.154537,-0.0126465,0.0778404,0.275755,0.0474288,0.0824018,-0.251412,2.10426,0.375266,2.06067,0.398753,668.782,9.06037,522.158,668.782,9.06037,522.158,0,0,0,0,
4.04667,0.00215866,0.0303115,0.15458,-0.0128778,0.0774506,0.275868,0.0476827,0.0820371,-0.251505,2.10889,0.374231,2.06384,0.398656,669.908,9.38556,520.707,669.908,9.38556,520.707,0,0,0,0,
4.05333,0.00207657,0.030138,0.154623,-0.0131129,0.077073,0.275977,0.0479553,0.0816686,-0.251594,2.11353,0.373258,2.06779,0.398491,671.03,9.71642,519.254,671.03,9.71642,519.254,0,0,0,0,
4.06,0.00199817,0.0299758,0.154664,-0.0133345,0.0767433,0.276069,0.0482113,0.0813261,-0.251673,2.1182,0.372324,2.07059,0.398524,672.149,10.0529,517.799,672.149,10.0529,517.799,0,0,0,0,
4.06667,0.00192222,0.0298252,0.154702,-0.0135677,0.0764186,0.276156,0.048475,0.0809832,-0.251751,2.12271,0.371449,2.07419,0.398438,673.263,10.3951,516.342,673.263,10.3951,516.342,0,0,0,0,
4.07333,0.00185025,0.0296861,0.154738,-0.0137841,0.0761436,0.276228,0.0487204,0.0806734,-0.251818,2.12694,0.370664,2.0773,0.398455,674.373,10.7429,514.884,674.373,10.7429,514.884,0,0,0,0,
4.08,0.001781,0.0295573,0.154769,-0.0140029,0.0758853,0.276293,0.0489493,0.0803912,-0.251874,2.13118,0.369923,2.07929,0.398664,675.48,11.0964,513.424,675.48,11.0964,513.424,0,0,0,0,
4.08667,0.00171322,0.0294386,0.154798,-0.0142398,0.0756297,0.276353,0.0491967,0.0801068,-0.251926,2.13545,0.369237,2.0819,0.398853,676.582,11.4555,511.963,676.582,11.4555,511.963,0,0,0,0,
4.09333,0.0016457,0.0293299,0.154824,-0.0144656,0.0754254,0.276401,0.0494296,0.0798467,-0.251971,2.13957,0.36862,2.08398,0.39909,677.681,11.8202,510.5,677.681,11.8202,510.5,0,0,0,0,
4.1,0.00157406,0.0292352,0.154849,-0.0147164,0.0752264,0.276443,0.0497152,0.0795581,-0.252014,2.14434,0.368061,2.08667,0.399227,678.775,12.1906,509.035,678.775,12.1906,509.035,0,0,0,0,
4.10667,0.00150833,0.0291483,0.15487,-0.0149737,0.0750453,0.276475,0.0499551,0.0793276,-0.252045,2.14799,0.367638,2.08969,0.399381,679.865,12.5666,507.569,679.865,12.5666,507.569,0,0,0,0,
4.11333,0.00144062,0.0290701,0.15489,-0.015234,0.0748958,0.276499,0.0501882,0.0791311,-0.252061,2.15152,0.367327,2.0921,0.399675,680.951,12.9482,506.101,680.951,12.9482,506.101,0,0,0,0,
4.12,0.00137036,0.0289975,0.154908,-0.0155246,0.0747518,0.276517,0.0504314,0.0789441,-0.252071,2.15491,0.367108,2.09506,0.399917,682.034,13.3354,504.632,682.034,13.3354,504.632,0,0,0,0,
4.12667,0.00129642,0.0289318,0.154925,-0.0158293,0.0746302,0.276524,0.0506749,0.0787738,-0.252073,2.15824,0.366963,2.09782,0.400205,683.112,13.7283,503.161,683.112,13.7283,503.161,0,0,0,0,
4.13333,0.00121823,0.0288722,0.15494,-0.0161465,0.0745365,0.276522,0.0509113,0.078622,-0.252068,2.16151,0.366869,2.10011,0.400574,684.186,14.1267,501.688,684.186,14.1267,501.688,0,0,0,0,
4.14,0.00113499,0.0288176,0.154953,-0.0165008,0.0744486,0.276513,0.0511702,0.0784745,-0.252055,2.16468,0.366862,2.10334,0.400948,685.256,14.5307,500.214,685.256,14.5307,500.214,0,0,0,0,
4.14667,0.00104546,0.0287679,0.154965,-0.0168811,0.0743833,0.276496,0.0514435,0.0783388,-0.252032,2.16785,0.366941,2.10681,0.401386,686.321,14.9403,498.739,686.321,14.9403,498.739,0,0,0,0,
4.15333,0.000945496,0.0287233,0.154976,-0.017276,0.0743505,0.276467,0.0517392,0.0782131,-0.251998,2.1716,0.36714,2.10915,0.401869,687.383,15.3555,497.262,687.383,15.3555,497.262,0,0,0,0,
4.16,0.000840486,0.028684,0.154985,-0.0177149,0.0743223,0.276429,0.0520507,0.0780924,-0.251959,2.17529,0.367442,2.11204,0.402251,688.44,15.7763,495.784,688.44,15.7763,495.784,0,0,0,0,
4.16667,0.000728365,0.0286502,0.154993,-0.0181782,0.0743119,0.276381,0.0523728,0.0779894,-0.251906,2.17895,0.367803,2.11496,0.402865,689.493,16.2027,494.304,689.493,16.2027,494.304,0,0,0,0,
4.17333,0.000608371,0.0286217,0.154999,-0.0186607,0.0743308,0.276323,0.0526999,0.0778999,-0.251846,2.18271,0.368244,2.11744,0.403508,690.543,16.6346,492.824,690.543,16.6346,492.824,0,0,0,0,
4.18,0.00047775,0.0285964,0.155004,-0.0191766,0.0743483,0.276263,0.0530542,0.0778063,-0.251779,2.18651,0.368744,2.12078,0.404188,691.587,17.072,491.341,691.587,17.072,491.341,0,0,0,0,
4.18667,0.000341205,0.0285756,0.155007,-0.0196978,0.0743943,0.276191,0.0534061,0.0777284,-0.251704,2.1902,0.369295,2.12397,0.404948,692.628,17.5151,489.858,692.628,17.5151,489.858,0,0,0,0,
4.19333,0.000195786,0.0285592,0.155008,-0.0202483,0.0744334,0.276114,0.0537859,0.0776455,-0.251624,2.19386,0.369918,2.12821,0.405689,693.664,17.9636,488.373,693.664,17.9636,488.373,0,0,0,0,
4.2,4.22857e-05,0.0285471,0.155008,-0.0208043,0.0744989,0.27603,0.0541723,0.0775801,-0.251533,2.19767,0.370641,2.1318,0.406484,694.696,18.4178,486.887,694.696,18.4178,486.887,0,0,0,0,
4.20667,-0.00012748,0.0285423,0.155008,-0.021387,0.0745492,0.275944,0.0546124,0.0774999,-0.251433,2.2021,0.371493,2.13568,0.407238,695.724,18.8774,485.399,695.724,18.8774,485.399,0,0,0,0,
4.21333,-0.000305906,0.0285429,0.155008,-0.0219698,0.0745989,0.275854,0.0550685,0.0774279,-0.251323,2.20668,0.372438,2.13941,0.408029,696.748,19.3426,483.91,696.748,19.3426,483.91,0,0,0,0,
4.22,-0.000493228,0.0285457,0.155008,-0.0225576,0.0746423,0.275767,0.0555315,0.0773672,-0.251206,2.21123,0.373473,2.1431,0.408806,697.767,19.8133,482.42,697.767,19.8133,482.42,0,0,0,0,
4.22667,-0.000685003,0.0285509,0.155007,-0.0231562,0.0746813,0.275682,0.05599,0.0773051,-0.25109,2.21552,0.374508,2.14732,0.409523,698.782,20.2895,480.929,698.782,20.2895,480.929,0,0,0,0,
4.23333,-0.000883712,0.0285594,0.155006,-0.0237531,0.0747141,0.275596,0.0565014,0.0772322,-0.250963,2.22066,0.375702,2.15101,0.4102,699.792,20.7712,479.437,699.792,20.7712,479.437,0,0,0,0,
4.24,-0.00108249,0.028568,0.155004,-0.0243482,0.0747341,0.275511,0.0570192,0.0771504,-0.250836,2.22585,0.376884,2.15485,0.410901,700.799,21.2584,477.944,700.799,21.2584,477.944,0,0,0,0,
4.24667,-0.00128356,0.0285757,0.155003,-0.0249449,0.0747425,0.275433,0.0575398,0.0770652,-0.250708,2.23112,0.378087,2.15857,0.411563,701.8,21.7511,476.449,701.8,21.7511,476.449,0,0,0,0,
4.25333,-0.00148781,0.028581,0.155001,-0.0255208,0.074749,0.275355,0.0580463,0.0769975,-0.250575,2.23641,0.379315,2.16126,0.412319,702.798,22.2493,474.953,702.798,22.2493,474.953,0,0,0,0,
4.26,-0.00168963,0.0285825,0.154999,-0.0261109,0.0747207,0.275283,0.0585709,0.0769056,-0.250444,2.24167,0.38051,2.1651,0.413045,703.791,22.7529,473.457,703.791,22.7529,473.457,0,0,0,0,
4.26667,-0.00189015,0.0285802,0.154998,-0.0266929,0.0746813,0.275216,0.0590918,0.0768061,-0.250317,2.2469,0.381678,2.169,0.413746,704.78,23.2621,471.959,704.78,23.2621,471.959,0,0,0,0,
4.27333,-0.00208879,0.0285729,0.154997,-0.0272685,0.0746182,0.275155,0.0595979,0.0767089,-0.250193,2.25207,0.38284,2.17245,0.414387,705.764,23.7767,470.46,705.764,23.7767,470.46,0,0,0,0,
4.28,-0.00228829,0.0285606,0.154997,-0.0278435,0.0745315,0.275103,0.0600997,0.0766065,-0.25007,2.25707,0.383972,2.17628,0.41503,706.744,24.2967,468.96,706.744,24.2967,468.96,0,0,0,0,
4.28667,-0.00248861,0.0285433,0.154999,-0.0284029,0.0744264,0.275056,0.0606012,0.0764939,-0.249952,2.26205,0.385105,2.18031,0.415539,707.719,24.8222,467.459,707.719,24.8222,467.459,0,0,0,0,
4.29333,-0.00268836,0.0285207,0.155002,-0.0289552,0.074295,0.27502,0.0610811,0.0763807,-0.24984,2.26681,0.386181,2.18424,0.416015,708.69,25.3532,465.957,708.69,25.3532,465.957,0,0,0,0,
4.3,-0.00288377,0.0284912,0.155004,-0.0294982,0.0741404,0.27499,0.0615497,0.0762625,-0.249733,2.2715,0.387229,2.18806,0.416411,709.657,25.8895,464.455,709.657,25.8895,464.455,0,0,0,0,
4.30667,-0.00307321,0.0284552,0.155009,-0.0300251,0.0739614,0.274968,0.0620244,0.0761197,-0.249633,2.27629,0.388201,2.1923,0.416803,710.618,26.4313,462.951,710.618,26.4313,462.951,0,0,0,0,
4.31333,-0.00325867,0.0284123,0.155014,-0.0305428,0.0737555,0.274955,0.062479,0.0759707,-0.24954,2.28102,0.389089,2.19624,0.417187,711.576,26.9786,461.446,711.576,26.9786,461.446,0,0,0,0,
4.32,-0.00343922,0.0283644,0.15502,-0.0310465,0.0735282,0.274952,0.0629352,0.0758088,-0.249451,2.28583,0.389947,2.20024,0.41754,712.529,27.5312,459.941,712.529,27.5312,459.941,0,0,0,0,
4.32667,-0.00361197,0.0283092,0.155029,-0.0315494,0.0732905,0.274954,0.0634289,0.0755901,-0.249373,2.29059,0.390736,2.20687,0.417703,713.477,28.0892,458.434,713.477,28.0892,458.434,0,0,0,0,
4.33333,-0.00377678,0.0282471,0.155038,-0.0320177,0.0730159,0.274968,0.0638655,0.0754007,-0.249301,2.29535,0.391472,2.21099,0.417893,714.421,28.6526,456.927,714.421,28.6526,456.927,0,0,0,0,
4.34,-0.00393207,0.0281807,0.155048,-0.0324706,0.0727229,0.274991,0.0643017,0.0751865,-0.249239,2.29993,0.392122,2.21618,0.418004,715.36,29.2214,455.419,715.36,29.2214,455.419,0,0,0,0,
4.34667,-0.00408024,0.0281079,0.155059,-0.0328979,0.0724033,0.275026,0.0647115,0.074971,-0.249185,2.30437,0.392687,2.22102,0.418096,716.295,29.7956,453.91,716.295,29.7956,453.91,0,0,0,0,
4.35333,-0.00422331,0.0280266,0.155073,-0.0332993,0.0720703,0.275065,0.0651126,0.0747339,-0.24914,2.30893,0.393139,2.22579,0.41819,717.225,30.3752,452.4,717.225,30.3752,452.4,0,0,0,0,
4.36,-0.00436173,0.0279362,0.15509,-0.0336833,0.0717213,0.275112,0.0655015,0.0744858,-0.249103,2.31327,0.393498,2.2311,0.418303,718.151,30.9601,450.89,718.151,30.9601,450.89,0,0,0,0,
4.36667,-0.00449204,0.0278378,0.155108,-0.0340461,0.0713496,0.275167,0.0658782,0.0742278,-0.249074,2.31759,0.393813,2.23634,0.418301,719.072,31.5503,449.379,719.072,31.5503,449.379,0,0,0,0,
4.37333,-0.0046159,0.0277304,0.155126,-0.0343823,0.0709665,0.275228,0.0662293,0.0739622,-0.249057,2.32164,0.394028,2.24178,0.418218,719.988,32.1459,447.867,719.988,32.1459,447.867,0,0,0,0,
4.38,-0.00473526,0.0276149,0.155145,-0.0346971,0.0705605,0.275299,0.0665504,0.0737041,-0.249047,2.32575,0.394179,2.246,0.418143,720.9,32.7469,446.354,720.9,32.7469,446.354,0,0,0,0,
4.38667,-0.00484769,0.0274941,0.155165,-0.034987,0.0701422,0.275374,0.0668512,0.0734444,-0.249042,2.32979,0.394245,2.24986,0.418108,721.807,33.3531,444.841,721.807,33.3531,444.841,0,0,0,0,
4.39333,-0.00495449,0.027367,0.155186,-0.0352607,0.0697134,0.275457,0.0671536,0.0731558,-0.249049,2.33382,0.394228,2.25456,0.417966,722.709,33.9647,443.327,722.709,33.9647,443.327,0,0,0,0,
4.4,-0.00505626,0.0272324,0.155208,-0.0355129,0.069275,0.275546,0.0674401,0.0728574,-0.249065,2.33791,0.394141,2.2589,0.417746,723.607,34.5816,441.812,723.607,34.5816,441.812,0,0,0,0,
4.40667,-0.00515264,0.0270923,0.155232,-0.0357424,0.0688302,0.275639,0.0677229,0.0725379,-0.249089,2.34217,0.393967,2.26322,0.417516,724.5,35.2038,440.297,724.5,35.2038,440.297,0,0,0,0,
4.41333,-0.00524426,0.0269469,0.155257,-0.0359537,0.0683778,0.275736,0.0679911,0.0722111,-0.24912,2.34653,0.393708,2.26706,0.417327,725.388,35.8313,438.781,725.388,35.8313,438.781,0,0,0,0,
4.42,-0.00532913,0.0268023,0.155283,-0.0361451,0.0679253,0.275836,0.0682441,0.0718848,-0.249154,2.35081,0.393388,2.27074,0.41719,726.271,36.464,437.265,726.271,36.464,437.265,0,0,0,0,
4.42667,-0.00540922,0.0266523,0.15531,-0.0363202,0.0674744,0.275936,0.0684852,0.0715529,-0.249194,2.35509,0.393019,2.27423,0.417011,727.15,37.102,435.748,727.15,37.102,435.748,0,0,0,0,
4.43333,-0.005484,0.0264992,0.155339,-0.0364828,0.0670276,0.276039,0.0687057,0.0712278,-0.249238,2.35918,0.392594,2.27754,0.416879,728.024,37.7453,434.231,728.024,37.7453,434.231,0,0,0,0,
4.44,-0.00555411,0.0263459,0.155368,-0.0366329,0.0665929,0.276141,0.0689075,0.0709032,-0.249289,2.36309,0.392139,2.28087,0.416617,728.894,38.3939,432.713,728.894,38.3939,432.713,0,0,0,0,
4.44667,-0.0056206,0.0261935,0.155397,-0.0367723,0.0661659,0.27624,0.069092,0.0705885,-0.249342,2.36678,0.391659,2.28408,0.416369,729.758,39.0477,431.195,729.758,39.0477,431.195,0,0,0,0,
4.45333,-0.00568365,0.0260422,0.155424,-0.0369068,0.0657467,0.276338,0.0692723,0.0702792,-0.249391,2.37044,0.391142,2.28718,0.416299,730.618,39.7067,429.676,730.618,39.7067,429.676,0,0,0,0,
4.46,-0.00574261,0.025893,0.155451,-0.0370338,0.0653433,0.276429,0.0694512,0.0699655,-0.249442,2.37423,0.390628,2.28998,0.416177,731.473,40.3709,428.157,731.473,40.3709,428.157,0,0,0,0,
4.46667,-0.00579838,0.0257481,0.155477,-0.0371564,0.0649554,0.276515,0.0696278,0.0696507,-0.249494,2.37789,0.39012,2.29317,0.41599,732.323,41.0404,426.637,732.323,41.0404,426.637,0,0,0,0,
4.47333,-0.00585037,0.0256076,0.155503,-0.0372768,0.0645865,0.276596,0.0698027,0.0693365,-0.249547,2.38142,0.389607,2.29669,0.415817,733.168,41.715,425.117,733.168,41.715,425.117,0,0,0,0,
4.48,-0.00589965,0.0254706,0.155528,-0.0374016,0.0642269,0.276671,0.0699756,0.0690291,-0.249595,2.385,0.389102,2.29986,0.415722,734.009,42.3949,423.597,734.009,42.3949,423.597,0,0,0,0,
4.48667,-0.00594732,0.0253396,0.155551,-0.03753,0.0638886,0.27674,0.0701509,0.0687157,-0.249644,2.38874,0.388588,2.30285,0.415647,734.845,43.08,422.076,734.845,43.08,422.076,0,0,0,0,
4.49333,-0.00599385,0.0252141,0.155574,-0.0376623,0.0635706,0.276802,0.07033,0.0684017,-0.249691,2.39233,0.38809,2.30639,0.415563,735.675,43.7702,420.555,735.675,43.7702,420.555,0,0,0,0,
4.5,-0.00604042,0.0250937,0.155595,-0.0378016,0.063269,0.276856,0.0705088,0.0680927,-0.249736,2.39597,0.387607,2.30968,0.41553,736.501,44.4656,419.034,736.501,44.4656,419.034,0,0,0,0,
4.50667,-0.0060869,0.0249812,0.155616,-0.0379511,0.0629851,0.276905,0.0706862,0.0677993,-0.249772,2.39967,0.387152,2.31236,0.415642,737.322,45.1661,417.512,737.322,45.1661,417.512,0,0,0,0,
4.51333,-0.00613391,0.0248754,0.155635,-0.0381132,0.0627152,0.276947,0.0708642,0.0675142,-0.249805,2.40316,0.386721,2.31545,0.415798,738.139,45.8718,415.99,738.139,45.8718,415.99,0,0,0,0,
4.52,-0.006182,0.0247752,0.155653,-0.0382851,0.0624648,0.276981,0.071047,0.0672357,-0.249832,2.40663,0.386324,2.31857,0.416022,738.95,46.5826,414.468,738.95,46.5826,414.468,0,0,0,0,
4.52667,-0.00623178,0.0246812,0.15567,-0.0384746,0.0622285,0.277006,0.0712274,0.0669685,-0.249854,2.40995,0.385958,2.32172,0.416276,739.756,47.2986,412.946,739.756,47.2986,412.946,0,0,0,0,
4.53333,-0.00628414,0.0245931,0.155685,-0.0386803,0.0620039,0.277023,0.0714157,0.0667135,-0.249868,2.41325,0.385639,2.32482,0.416669,740.558,48.0196,411.423,740.558,48.0196,411.423,0,0,0,0,
4.54,-0.00634129,0.0245103,0.1557,-0.0389101,0.0617907,0.277035,0.0716102,0.0664692,-0.249875,2.41658,0.385412,2.32771,0.417004,741.354,48.7458,409.901,741.354,48.7458,409.901,0,0,0,0,
4.54667,-0.00640367,0.0244317,0.155714,-0.0391576,0.0615918,0.277043,0.0718105,0.066226,-0.249882,2.41972,0.385262,2.33121,0.41716,742.146,49.4771,408.378,742.146,49.4771,408.378,0,0,0,0,
4.55333,-0.00647161,0.0243563,0.155727,-0.039438,0.0613938,0.277051,0.0720169,0.0659891,-0.249888,2.42259,0.385226,2.33538,0.417075,742.932,50.2134,406.855,742.932,50.2134,406.855,0,0,0,0,
4.56,-0.00654522,0.024285,0.155739,-0.0397356,0.061204,0.277054,0.0722195,0.0657689,-0.249889,2.42527,0.385259,2.3395,0.416935,743.714,50.9548,405.332,743.714,50.9548,405.332,0,0,0,0,
4.56667,-0.00662671,0.0242181,0.15575,-0.0400586,0.0610259,0.277049,0.0724371,0.0655437,-0.249887,2.42808,0.385367,2.34377,0.416704,744.49,51.7013,403.809,744.49,51.7013,403.809,0,0,0,0,
4.57333,-0.00671863,0.0241554,0.15576,-0.0404099,0.0608485,0.277043,0.0726676,0.0653163,-0.24988,2.43095,0.385518,2.34829,0.416501,745.262,52.4528,402.286,745.262,52.4528,402.286,0,0,0,0,
4.58,-0.00682039,0.024099,0.155769,-0.0407907,0.0606704,0.277037,0.0728919,0.0651093,-0.249868,2.43367,0.385726,2.35244,0.416307,746.029,53.2094,400.763,746.029,53.2094,400.763,0,0,0,0,
4.58667,-0.00693065,0.0240472,0.155776,-0.0411912,0.0604961,0.277023,0.0731288,0.0649011,-0.249852,2.43641,0.385996,2.35689,0.416077,746.79,53.971,399.239,746.79,53.971,399.239,0,0,0,0,
4.59333,-0.00705083,0.0239975,0.155782,-0.0416137,0.0603266,0.277002,0.0733958,0.0646836,-0.249827,2.43953,0.386381,2.36126,0.415808,747.547,54.7376,397.716,747.547,54.7376,397.716,0,0,0,0,
4.6,-0.00717703,0.0239479,0.155787,-0.0420604,0.0601557,0.276974,0.0736789,0.0644602,-0.249797,2.44288,0.386812,2.36559,0.41557,748.298,55.5092,396.193,748.298,55.5092,396.193,0,0,0,0,
4.60667,-0.00730595,0.0238975,0.155792,-0.0425275,0.0599857,0.276938,0.073961,0.0642436,-0.249763,2.44622,0.387234,2.3697,0.415479,749.045,56.2858,394.67,749.045,56.2858,394.67,0,0,0,0,
4.61333,-0.00743962,0.0238445,0.155797,-0.0430027,0.0598146,0.276898,0.0742652,0.0640228,-0.249719,2.44977,0.387697,2.37392,0.415554,749.786,57.0674,393.147,749.786,57.0674,393.147,0,0,0,0,
4.62,-0.00757548,0.0237895,0.155802,-0.043488,0.0596383,0.27685,0.0745777,0.0638099,-0.249666,2.45332,0.3882,2.3781,0.415751,750.523,57.854,391.624,750.523,57.854,391.624,0,0,0,0,
4.62667,-0.00771442,0.0237283,0.155807,-0.0439687,0.0594631,0.276797,0.0749021,0.0635986,-0.249607,2.45703,0.388755,2.38204,0.416011,751.254,58.6455,390.101,751.254,58.6455,390.101,0,0,0,0,
4.63333,-0.0078574,0.0236618,0.155814,-0.0444534,0.0592813,0.276741,0.0752427,0.0633878,-0.24954,2.46098,0.38937,2.38566,0.416357,751.98,59.442,388.578,751.98,59.442,388.578,0,0,0,0,
4.64,-0.00800296,0.0235878,0.155822,-0.0449403,0.0590937,0.276683,0.0755861,0.0631878,-0.249464,2.46479,0.389986,2.3894,0.416915,752.701,60.2434,387.056,752.701,60.2434,387.056,0,0,0,0,
4.64667,-0.00815036,0.0235082,0.155831,-0.0454172,0.0588929,0.276625,0.0759404,0.0629765,-0.249386,2.46858,0.390608,2.39381,0.417488,753.417,61.0498,385.534,753.417,61.0498,385.534,0,0,0,0,
4.65333,-0.00830012,0.023424,0.15584,-0.0458865,0.0586803,0.276568,0.0762972,0.0627662,-0.249306,2.47248,0.391242,2.39789,0.418114,754.128,61.8611,384.012,754.128,61.8611,384.012,0,0,0,0,
4.66,-0.00844875,0.0233374,0.155849,-0.0463534,0.0584521,0.276514,0.076655,0.0625474,-0.249228,2.47655,0.391889,2.40169,0.418643,754.834,62.6772,382.49,754.834,62.6772,382.49,0,0,0,0,
4.66667,-0.0086004,0.0232499,0.155858,-0.0468069,0.0582153,0.276465,0.0770357,0.0623146,-0.249145,2.48107,0.392612,2.40514,0.419139,755.534,63.4983,380.968,755.534,63.4983,380.968,0,0,0,0,
4.67333,-0.00875331,0.0231614,0.155867,-0.0472539,0.0579612,0.276422,0.0774047,0.0620745,-0.24907,2.48554,0.393289,2.40861,0.419556,756.229,64.3242,379.447,756.229,64.3242,379.447,0,0,0,0,
4.68,-0.00890644,0.0230736,0.155876,-0.047686,0.0576962,0.276389,0.07777,0.0618262,-0.248999,2.48999,0.393961,2.41222,0.419858,756.92,65.155,377.926,756.92,65.155,377.926,0,0,0,0,
4.68667,-0.0090569,0.0229864,0.155883,-0.0481119,0.0574028,0.276364,0.0781303,0.0615676,-0.248933,2.49443,0.3946,2.41602,0.420098,757.605,65.9907,376.405,757.605,65.9907,376.405,0,0,0,0,
4.69333,-0.00920725,0.0228981,0.155891,-0.04852,0.0571027,0.276347,0.0784969,0.0612941,-0.248868,2.49907,0.395229,2.41982,0.420331,758.285,66.8312,374.885,758.285,66.8312,374.885,0,0,0,0,
4.7,-0.0093561,0.0228067,0.155899,-0.0489033,0.0567912,0.276326,0.0788977,0.0609823,-0.248799,2.50385,0.395847,2.42518,0.420684,758.959,67.6765,373.365,758.959,67.6765,373.365,0,0,0,0,
4.70667,-0.00950416,0.0227129,0.155907,-0.0492864,0.0564574,0.276324,0.0792494,0.0606973,-0.248744,2.50867,0.396449,2.42834,0.420736,759.629,68.5267,371.845,759.629,68.5267,371.845,0,0,0,0,
4.71333,-0.00964806,0.0226124,0.155917,-0.0496428,0.0561142,0.276315,0.0796142,0.0603935,-0.248686,2.5133,0.39699,2.43294,0.420982,760.293,69.3816,370.326,760.293,69.3816,370.326,0,0,0,0,
4.72,-0.00978654,0.0225058,0.155927,-0.0499819,0.0557576,0.276309,0.0799793,0.0600759,-0.248632,2.51775,0.397513,2.43845,0.421142,760.952,70.2414,368.807,760.952,70.2414,368.807,0,0,0,0,
4.72667,-0.00991884,0.0223928,0.155938,-0.0503107,0.0553853,0.276308,0.0803204,0.0597794,-0.248578,2.52207,0.397985,2.44311,0.421415,761.606,71.1059,367.289,761.606,71.1059,367.289,0,0,0,0,
4.73333,-0.0100475,0.0222698,0.155952,-0.0506344,0.0549938,0.27632,0.0806247,0.0594975,-0.248537,2.5265,0.398417,2.44611,0.421488,762.254,71.9752,365.771,762.254,71.9752,365.771,0,0,0,0,
4.74,-0.0101705,0.0221374,0.155967,-0.0509342,0.0545969,0.276326,0.0809557,0.0591717,-0.248495,2.53129,0.39877,2.45005,0.421774,762.898,72.8493,364.254,762.898,72.8493,364.254,0,0,0,0,
4.74667,-0.0102868,0.0219978,0.155981,-0.0512214,0.0541834,0.276336,0.0812649,0.0588454,-0.248462,2.53578,0.399047,2.45434,0.421988,763.536,73.7281,362.737,763.536,73.7281,362.737,0,0,0,0,
4.75333,-0.0103967,0.0218519,0.155996,-0.0514935,0.0537603,0.276353,0.0815595,0.058526,-0.24843,2.5401,0.399249,2.45859,0.422349,764.168,74.6116,361.22,764.168,74.6116,361.22,0,0,0,0,
4.76,-0.010502,0.021702,0.156011,-0.0517558,0.0533189,0.276381,0.0818125,0.0582184,-0.248414,2.54454,0.399389,2.46115,0.422462,764.796,75.4999,359.705,764.796,75.4999,359.705,0,0,0,0,
4.76667,-0.0106027,0.02155,0.156027,-0.0519987,0.052875,0.276411,0.0820825,0.0578867,-0.248397,2.54896,0.399497,2.46494,0.422684,765.418,76.3929,358.19,765.418,76.3929,358.19,0,0,0,0,
4.77333,-0.0106981,0.0213989,0.156043,-0.0522253,0.0524177,0.276448,0.0823408,0.0575391,-0.248391,2.55343,0.399571,2.46876,0.422681,766.035,77.2905,356.675,766.035,77.2905,356.675,0,0,0,0,
4.78,-0.0107878,0.021252,0.156057,-0.0524369,0.0519502,0.276493,0.0825897,0.0571742,-0.248396,2.55788,0.399615,2.47298,0.422445,766.647,78.1929,355.161,766.647,78.1929,355.161,0,0,0,0,
4.78667,-0.0108737,0.0211087,0.156071,-0.0526376,0.0514749,0.276548,0.0828281,0.0568081,-0.248406,2.56232,0.39963,2.47701,0.422164,767.253,79.0999,353.648,767.253,79.0999,353.648,0,0,0,0,
4.79333,-0.0109562,0.0209679,0.156084,-0.0528245,0.0509824,0.276611,0.0830584,0.0564243,-0.248426,2.56669,0.399613,2.48162,0.42167,767.854,80.0115,352.135,767.854,80.0115,352.135,0,0,0,0,
4.8,-0.0110347,0.0208308,0.156098,-0.0529987,0.0504894,0.276678,0.0832793,0.0560266,-0.248457,2.57105,0.399579,2.48646,0.42095,768.449,80.9278,350.623,768.449,80.9278,350.623,0,0,0,0,
