timestamp, x, y, z, x_ref, y_ref, z_ref, err, model_time, total_time, q_0, q_1, q_2, q_3, p_0, p_1, p_2, p_3, p_4, p_5
7.47, -0.07139481584968164, 0.12783378030487155, -0.22969246603049656, -0.08029567276306247, 0.11934262744419266, -0.22, 0.015661060897915708, 0.001225, 0.0016507, -0.48165553225316765, -0.6910517861218848, -0.07122367727469948, -0.2656469247757325, 0, 185.65661546884843, 623.4228870395422, 0, 28.144132044595334, 426.2990634642636
7.49, -0.06847099982873094, 0.12777132898984953, -0.23088500411246915, -0.08029567276306247, 0.11934262744419266, -0.22, 0.01814798099729393, 0.0013493, 0.0018078, -0.48563323584542806, -0.6938795230861934, -0.005455744097777923, -0.27293685738489365, 0, 186.6692865148913, 623.4296684806048, 0.12980879324102368, 0, 435.9670666740801
7.51, -0.06552779243677705, 0.12716252931231287, -0.2323513341928216, -0.08029567276306247, 0.11934262744419266, -0.22, 0.02077971633351337, 0.0012614, 0.0017539, -0.4834794439621247, -0.6949119010088114, 0.0470646941964177, -0.27877679861627297, 0, 190.00298535587675, 623.442279418662, 33.68377418790084, 0, 445.0251817129561
7.53, -0.062453383208170725, 0.12611085078671946, -0.23436950903041445, -0.0848528137423852, 0.11999999999999998, -0.22, 0.027304940493797312, 0.0014259, 0.0018569, -0.4848267493943187, -0.6903532913997423, 0.08662823073050223, -0.28210257273723705, 0, 206.02623464618577, 623.2894022297293, 44.58558529923697, 0, 458.70181028893705
7.55, -0.059348263868045203, 0.12457292197835501, -0.23650752591844748, -0.0848528137423852, 0.11999999999999998, -0.22, 0.03072282688264597, 0.0012151, 0.0016414, -0.47645379758296935, -0.6822378326797411, 0.12647207587388307, -0.2833167423134735, 0, 191.47519010458709, 623.4430699482912, 47.63628696466098, 0, 448.7490512427119
7.57, -0.056333286114732366, 0.12264908551398987, -0.23856823455478932, -0.0848528137423852, 0.11999999999999998, -0.22, 0.034134446599389245, 0.0016187, 0.0021623, -0.4689961917050352, -0.6724418622432007, 0.15278154365021795, -0.288166221939147, 0, 188.45464248414763, 623.4382820466935, 48.963666202958215, 0, 465.3661710504491
7.59, -0.05371040642311783, 0.12026585147631794, -0.24043738046856036, -0.0848528137423852, 0.11999999999999998, -0.22, 0.03725059370081651, 0.0012338, 0.0016761, -0.461977180736905, -0.6601203380543784, 0.17477205142119573, -0.30109034142904645, 0, 191.96695795054328, 623.4426772490868, 66.09122350091846, 0, 483.456756882716
7.61, -0.051461362306747194, 0.11773318546103677, -0.24220762264006218, -0.0848528137423852, 0.11999999999999998, -0.22, 0.04016598038708912, 0.0012675, 0.0016993, -0.4565920231598882, -0.6464103721708292, 0.19863671038155353, -0.32359133845663096, 0, 199.86183646727065, 623.390769527757, 92.78718150772013, 0, 508.48083129589435
7.63, -0.04985237419283502, 0.1150436110380289, -0.24389260453350312, -0.08917737905728682, 0.11934262744419294, -0.22, 0.04621465244967227, 0.0012064, 0.001646, -0.4530542183177607, -0.6294290580234154, 0.222974690254255, -0.34772002241801303, 0, 218.0542340779893, 622.932614614694, 107.56043630971804, 0, 531.4860287849016
7.65, -0.049126536732211123, 0.11193346805078086, -0.24540689565114707, -0.08917737905728682, 0.11934262744419294, -0.22, 0.04800495766578007, 0.0014647, 0.0019015, -0.45189856279951074, -0.6147544123683462, 0.27603511086896565, -0.3959454932310364, 0, 243.5463978604794, 621.438575246017, 179.79464142272616, 0, 570.0502836353337
7.67, -0.04898492984756267, 0.10940014546076515, -0.24702439639398238, -0.08917737905728682, 0.11934262744419294, -0.22, 0.049442936016443534, 0.00144, 0.0019708, -0.45271352370288853, -0.5991471099273955, 0.29086594779763764, -0.409277670591139, 0, 203.64051388942065, 623.3350584341628, 160.41006854262594, 0, 567.1295767149021
7.69, -0.04962183386014239, 0.10731012394624383, -0.2481884881905571, -0.08917737905728682, 0.11934262744419294, -0.22, 0.050040115534845345, 0.0012026, 0.0016759, -0.4556346360862696, -0.5832171890312495, 0.3029596130292023, -0.4270338379633654, 0, 212.89958888270954, 623.1117123428734, 181.52750111902373, 0, 589.2111696610497
7.71, -0.05106614341188573, 0.1056401001059272, -0.2488535525543182, -0.08917737905728682, 0.11934262744419294, -0.22, 0.049726783858198724, 0.0012278, 0.0016583, -0.4622387367118362, -0.5676483936676385, 0.3090924163416918, -0.4370226578251566, 0, 217.13609896448705, 622.9674343193889, 199.08624670046677, 0, 596.5492967328505
7.73, -0.053165239402062615, 0.10446076262095277, -0.24892107814408249, -0.093257515374836, 0.117377712088057, -0.22, 0.05109468599794769, 0.0012503, 0.0016751, -0.47209295192558987, -0.5521958079657566, 0.309960146513987, -0.4589251214549634, 0, 232.2275521460803, 622.2302502738265, 186.44341121829905, 0, 600.9694943601637
7.75, -0.05577973768442888, 0.10386009070865462, -0.2482975120864925, -0.093257515374836, 0.117377712088057, -0.22, 0.048867771574460435, 0.0011621, 0.0016392, -0.4848111881019575, -0.5385295656387925, 0.31112059317535135, -0.4850975257174956, 0, 239.0116608526182, 621.7810888606869, 199.0197920466886, 0, 608.3332509530284
7.77, -0.058639139366929015, 0.10391181581056902, -0.2472787281438076, -0.093257515374836, 0.117377712088057, -0.22, 0.04608569549355478, 0.0011813, 0.0016425, -0.5040324317536349, -0.5274660680644608, 0.3277733259960033, -0.5090280120064605, 0, 254.02508461739825, 620.5133575719972, 235.82418639969444, 0, 618.7533018512686
7.79, -0.06171055855211424, 0.10459256519195763, -0.24590325655698933, -0.093257515374836, 0.117377712088057, -0.22, 0.0427743984900632, 0.0011874, 0.001612, -0.5229133031594688, -0.5210572166449667, 0.34329349680942084, -0.530691654038318, 0, 258.3999588021994, 620.0702254495001, 249.97300625110316, 0, 615.3838114357268
7.805, -0.06331662604906789, 0.10512781404245476, -0.24511977467216156, -0.093257515374836, 0.117377712088057, -0.22, 0.04095753819903869, 0.0011764, 0.0016278, -0.544537350803975, -0.519779053726227, 0.3686013316826068, -0.546703947430937, 0, 260.0928161018731, 619.8895438521398, 261.59781901822856, 0, 608.6036939360677
7.83, -0.06773238419158867, 0.10738279297888942, -0.24247141845192635, -0.09708203932499324, 0.1141267819554189, -0.22, 0.037574569738147476, 0.0011897, 0.0016097, -0.565658068478069, -0.5200807459077805, 0.3868124932801018, -0.5548793268242633, 0, 270.880073820646, 618.6143052822381, 254.60396909436136, 0, 583.7790051887578
7.85, -0.0703577337043163, 0.10927515138010001, -0.24033039283206223, -0.09708203932499324, 0.1141267819554189, -0.22, 0.03392715288456549, 0.0011968, 0.0016277, -0.5880945006581114, -0.5215200523636875, 0.40254615288446477, -0.5667012219574337, 0, 282.51216138824077, 616.9899202239574, 274.6553035116938, 0, 581.0189514454705
7.87, -0.07245913092993449, 0.11141043741134615, -0.23810392207961098, -0.09708203932499324, 0.1141267819554189, -0.22, 0.030682538033516626, 0.0012195, 0.0016876, -0.6021331673767248, -0.5269526651522505, 0.4015280430806319, -0.5796655670922977, 0, 267.9631584659167, 618.980576450223, 246.41060811262884, 0, 575.5667895401341
7.89, -0.07398260100977648, 0.11349956304599884, -0.23591232156015857, -0.09708203932499324, 0.1141267819554189, -0.22, 0.02805671811657103, 0.0013666, 0.0017768, -0.6170903877214282, -0.5285950589040018, 0.4018405529108223, -0.5996353361041531, 0, 280.5432478016566, 617.2836589832534, 257.6657041553146, 0, 590.1580736675213
7.91, -0.07505140696598103, 0.11538537206864907, -0.23395615000352954, -0.09708203932499324, 0.1141267819554189, -0.22, 0.026109518075447005, 0.0012051, 0.0016287, -0.6268238964509982, -0.5333228863259428, 0.40166078865884003, -0.615512990243842, 0, 280.57893708879374, 617.2784037620428, 255.56286260294019, 0, 592.408569052971
7.93, -0.07543297480201706, 0.1169050861034243, -0.2326180684868654, -0.10064046815345043, 0.1096254549171128, -0.22, 0.02911402417410726, 0.0012297, 0.0016693, -0.6349124076271261, -0.5384738469571618, 0.39762007847266784, -0.6284099284805509, 0, 297.36149619701945, 614.5169666570154, 240.6439239119202, 0, 584.4710341137072
7.95, -0.07529354896080534, 0.11801863282874063, -0.232006837823134, -0.10064046815345043, 0.1096254549171128, -0.22, 0.029275858698350053, 0.0011601, 0.0015946, -0.6393706990931687, -0.5457529428398717, 0.3984694244158425, -0.6305518273467077, 0, 290.30646904062297, 615.7495380321935, 229.93203148006262, 0, 572.5395026693466
7.97, -0.07465363717835381, 0.11848364582448649, -0.23212182776661178, -0.10064046815345043, 0.1096254549171128, -0.22, 0.030012024901414417, 0.0011615, 0.0015963, -0.6414546655491509, -0.5507990707600958, 0.4037319080038516, -0.6292482334999586, 0, 288.61779634104204, 616.028923292587, 227.6597425906074, 0, 569.5475139938569
7.99, -0.07373981539769577, 0.1183272251860347, -0.23275360463594694, -0.10064046815345043, 0.1096254549171128, -0.22, 0.031016452984002397, 0.0013398, 0.0018215, -0.6389842250972694, -0.5558862710930842, 0.4102718848907637, -0.6249203410194286, 0, 290.1212983018732, 615.7804651883574, 232.6544502613246, 0, 577.8331528176154
8.01, -0.07240871258609258, 0.11737790681843355, -0.23397112895888883, -0.10064046815345043, 0.1096254549171128, -0.22, 0.03243955883305497, 0.0012105, 0.0016376, -0.635847067087416, -0.5554411580852701, 0.41346396788380246, -0.6199953171402791, 0, 287.1162287625551, 616.2723660749604, 227.99145011382728, 0, 580.0253920541337
8.03, -0.0710313612551132, 0.11566865664302033, -0.23556479601937894, -0.10392304845413222, 0.10392304845413342, -0.22, 0.03823722366555702, 0.0011579, 0.001585, -0.6296170957973332, -0.5494848045228425, 0.4182941828934735, -0.6192749957835327, 0, 305.34477640410444, 612.9913259748844, 218.16928928662438, 0, 581.6635547681025
8.05, -0.06964357205142795, 0.11330264639926932, -0.23751620702687082, -0.10392304845413222, 0.10392304845413342, -0.22, 0.039621671704562836, 0.0012641, 0.001712, -0.6223694830689844, -0.5400132689065881, 0.42117778446640597, -0.6241054540306015, 0, 308.1554336854761, 612.420067858305, 222.64060239012417, 0, 608.6201721727793
8.07, -0.06828600922162824, 0.110431766441804, -0.23981402458560921, -0.10392304845413222, 0.10392304845413342, -0.22, 0.0412911315584979, 0.00155, 0.0020956, -0.6127139410555563, -0.5300397763642968, 0.4243387516091641, -0.6229181490597835, 0, 298.70547116475745, 614.269998186961, 217.61984354228758, 0, 604.6357912202051
8.09, -0.06736051400418377, 0.10700515638517663, -0.2423666880379049, -0.10392304845413222, 0.10392304845413342, -0.22, 0.04297193326448351, 0.001217, 0.0016629, -0.604324061424241, -0.5158639355825136, 0.43208558481797615, -0.619105453239957, 0, 296.10408321430737, 614.7444681119812, 221.7582399468118, 0, 613.9724259310902
8.11, -0.06647484386116626, 0.1035243723922003, -0.24486310993020732, -0.10392304845413222, 0.10392304845413342, -0.22, 0.044952210237546385, 0.0013659, 0.0018036, -0.5978946173747507, -0.5001287740371109, 0.4413799455047255, -0.6107434892675733, 0, 296.58575337533165, 614.6577256169204, 229.700846237824, 0, 620.0379544473699
8.13, -0.06591845754395169, 0.09995320202194745, -0.2471911454681394, -0.10692078290260375, 0.0970820393249947, -0.22, 0.049282782509905546, 0.001219, 0.0016546, -0.5911582189792511, -0.48748230839485446, 0.44585919838448956, -0.6026492240230499, 0, 307.9096106982324, 612.470753403523, 219.32569961342753, 0, 599.7647904108375
8.15, -0.06575273318625767, 0.0966963867429377, -0.2490480335197564, -0.10692078290260375, 0.0970820393249947, -0.22, 0.05038596329064754, 0.0012088, 0.0016684, -0.5886017278618254, -0.46842361683970646, 0.4606366470082307, -0.6044281590868955, 0, 319.19305823816, 609.9978201347149, 241.40757264152455, 0, 617.5151727126008
8.17, -0.06591869505509494, 0.09381228278477216, -0.25038068886253023, -0.10692078290260375, 0.0970820393249947, -0.22, 0.05113559202208405, 0.0011951, 0.001729, -0.5872180380043971, -0.45409467630915346, 0.4712017503548863, -0.6024662778317149, 0, 317.68731220148675, 610.3454445497779, 251.96397900629134, 0, 614.994465125369
8.19, -0.06641658162244457, 0.09161591170606487, -0.2511929002211041, -0.10692078290260375, 0.0970820393249947, -0.22, 0.05141464671369269, 0.0015288, 0.001984, -0.5886505717789259, -0.4395489826282399, 0.4829987738762007, -0.6122173342723576, 0, 322.00958696253116, 609.3326242752177, 262.83512192396273, 0, 612.1424901272577
8.21, -0.06720019508093544, 0.09004423803060416, -0.2516134377084024, -0.10692078290260375, 0.0970820393249947, -0.22, 0.051251001821439816, 0.0012039, 0.0016595, -0.5927414018816152, -0.42941374018718703, 0.4883638028462038, -0.6166067222764852, 0, 318.7626642677849, 610.0977482868695, 267.1035642293855, 0, 610.9487375910867
8.23, -0.06842030533542255, 0.08939354201687078, -0.25156733326505504, -0.10962545491711177, 0.08917737905728844, -0.22, 0.05190768351546358, 0.0012439, 0.0017353, -0.5971974612767749, -0.42072618215631946, 0.49119891668566373, -0.622552122138338, 0, 336.91417124935083, 605.475607035732, 263.07630913916404, 0, 600.4466663197363
8.25, -0.06978871797889295, 0.08953859950921042, -0.2510892795774422, -0.10962545491711177, 0.08917737905728844, -0.22, 0.050533547221069876, 0.001257, 0.0016986, -0.6047080016435556, -0.41635414660642345, 0.49806333551331916, -0.624652423589557, 0, 339.0202154956325, 604.8830721617738, 272.8726775388627, 0, 593.5467780906664
8.27, -0.07133947278882384, 0.09054274670767466, -0.25019363692773466, -0.10962545491711177, 0.08917737905728844, -0.22, 0.04877844162406346, 0.0012139, 0.0016605, -0.6119479753745145, -0.41639157320873643, 0.4977425285691717, -0.6266993477747722, 0, 337.18812467964256, 605.3992168550573, 266.54854586265805, 0, 580.6610930711464
8.29, -0.07298073432685075, 0.09219053258950025, -0.24882119483807955, -0.10962545491711177, 0.08917737905728844, -0.22, 0.04671804697589063, 0.0012898, 0.0017943, -0.6208449278844186, -0.42027425995639195, 0.4967794630493052, -0.6288249775502014, 0, 341.421224961892, 604.1926162755831, 271.7729680474868, 0, 575.4085860582799
8.31, -0.07457002417144262, 0.0943290428827042, -0.24712219381601527, -0.10962545491711177, 0.08917737905728844, -0.22, 0.04462102937324508, 0.001208, 0.0016434, -0.6297796997945044, -0.42688140927827745, 0.49338347006607564, -0.6324285041246048, 0, 341.80450196725195, 604.0809100497592, 267.6518981815497, 0, 565.2257941428976
8.33, -0.0761116698805315, 0.09682374982495132, -0.24522726052300353, -0.11202965117966389, 0.08029567276306433, -0.22, 0.04690088896240657, 0.0013624, 0.0017921, -0.6394313782373763, -0.43714074830158317, 0.48381865606087904, -0.6378013826788321, 0, 363.3260457980431, 597.1155600768808, 245.75663800527303, 0, 547.7654256297421
8.35, -0.07754715455811076, 0.09944075686598289, -0.2432124611813533, -0.11202965117966389, 0.08029567276306433, -0.22, 0.045764562410877285, 0.0012601, 0.0017463, -0.6474468644461406, -0.4487812102131566, 0.4738659604723225, -0.638277068062942, 0, 360.65237787836367, 598.0581635633569, 237.62045736470822, 0, 535.1615856009286
8.37, -0.0788709847191543, 0.10195517944657295, -0.2413250881435697, -0.11202965117966389, 0.08029567276306433, -0.22, 0.04498211617457871, 0.0011606, 0.0015865, -0.656852477102573, -0.4603145045951109, 0.46368305423814693, -0.6403335093461947, 0, 358.33410538208125, 598.8570568011246, 226.62028289454946, 0, 520.4281680863783
8.39, -0.08023702387865753, 0.10401231389945596, -0.23956398665037354, -0.11202965117966389, 0.08029567276306433, -0.22, 0.04422668641385055, 0.0012385, 0.0016657, -0.6659250520604394, -0.4692920919511263, 0.43888714195105916, -0.658201740386091, 0, 367.8025912567106, 595.4852728138521, 217.8197580735948, 0, 562.7986171081982
8.41, -0.08105663773999935, 0.10587596676391091, -0.23830997275284904, -0.11202965117966389, 0.08029567276306433, -0.22, 0.04414673379666339, 0.0011629, 0.0016245, -0.6707673075539389, -0.4793203159544634, 0.445783231551049, -0.6368437689155444, 0, 357.01816850664693, 599.3030380270645, 225.6968757802319, 0, 505.5939475466345
8.43, -0.08181503013080313, 0.10698583956583459, -0.2373927397546856, -0.11412678195541813, 0.07053423027509836, -0.22, 0.05172307533426661, 0.0011492, 0.0015801, -0.6772649657172128, -0.4887851088673146, 0.44133766653718276, -0.6334028860661188, 0, 379.17715014691987, 591.0360036295259, 201.17096628280828, 0, 488.4591298593744
8.45, -0.08256082045621232, 0.10724892803347606, -0.23698307088447484, -0.11412678195541813, 0.07053423027509836, -0.22, 0.05131085317479592, 0.0012567, 0.0016945, -0.6820098719844719, -0.49042767919947533, 0.43351550596331734, -0.6318481911170114, 0, 382.9593146216847, 589.4541265431063, 197.69740570023419, 0, 505.1971693924921
8.47, -0.08318044993450659, 0.10670201973066645, -0.23712935689080397, -0.11412678195541813, 0.07053423027509836, -0.22, 0.05058852960052635, 0.0011634, 0.0016747, -0.6842985063503142, -0.490763458636451, 0.43301147718859273, -0.6260163931614829, 0, 383.03734808995523, 589.4209296931024, 199.96440434803026, 0, 507.0933744330304
8.49, -0.08406965028644028, 0.10502448533484908, -0.23777924179847448, -0.11412678195541813, 0.07053423027509836, -0.22, 0.04908268836546704, 0.0012914, 0.0017242, -0.6854945051447793, -0.48895195700181154, 0.4288050432087715, -0.6223823468031903, 0, 377.47074207516107, 591.7325528885463, 191.03107370264848, 0, 505.07093590702056
8.51, -0.08466276177203065, 0.10283204783131825, -0.2389831631537208, -0.11412678195541813, 0.07053423027509836, -0.22, 0.04766170357407206, 0.0011687, 0.001598, -0.6864131026463501, -0.47953081825093485, 0.4099437165235774, -0.6306542383221796, 0, 383.14684945370425, 589.37430728085, 196.19477701626, 0, 532.7704244787136
8.53, -0.08519578779299714, 0.09990917768430094, -0.24064746302398407, -0.11591109915468795, 0.06000000000000163, -0.22, 0.05442876578436605, 0.0012339, 0.0017055, -0.6836129338249444, -0.4701416454480997, 0.4073355949320173, -0.6165962333359708, 0, 391.9504665890781, 585.4750746022635, 165.3125447159736, 0, 498.27723486401544
8.55, -0.08562706727929155, 0.09662454850917393, -0.2426016078909944, -0.11591109915468795, 0.06000000000000163, -0.22, 0.052624260749097464, 0.0011899, 0.0016205, -0.6809701655574283, -0.4550333745064318, 0.40143350987937015, -0.6069775859317734, 0, 397.29234466013554, 582.957947002808, 169.71913608929634, 0, 516.8716035846569
8.57, -0.08636600260544265, 0.09265940093283527, -0.24464420766705053, -0.11591109915468795, 0.06000000000000163, -0.22, 0.05046668377189562, 0.0011642, 0.0015968, -0.6779826737146617, -0.4383890362810115, 0.4236556620180163, -0.5789412712337897, 0, 395.75072471980224, 583.6965042566175, 182.52580853877186, 0, 506.458901800433
8.59, -0.08704718663606144, 0.08838999656432374, -0.2466953813769208, -0.11591109915468795, 0.06000000000000163, -0.22, 0.04849495579608662, 0.0012121, 0.0017043, -0.6757954996676518, -0.41962277339897086, 0.4219905024202172, -0.5670195175884071, 0, 396.4700297011237, 583.3531417366747, 181.06694826914787, 0, 509.99561085126805
8.61, -0.08778882135719947, 0.0844411045618373, -0.2486052029147172, -0.11591109915468795, 0.06000000000000163, -0.22, 0.0469732661682562, 0.0013131, 0.0018613, -0.6741001931190996, -0.40097070458250356, 0.4226621619854402, -0.5549046446021645, 0, 398.5690117428725, 582.3387270823437, 187.2022107450809, 0, 510.07177106441
8.63, -0.08884808060240205, 0.08028069242537428, -0.25021212533381626, -0.11737771208805646, 0.04880839716909788, -0.22, 0.05212693889527471, 0.0013573, 0.0017856, -0.669689497953575, -0.3861178981685731, 0.412305494508579, -0.5241934763021004, 0, 413.65537411548024, 574.471379831468, 159.2317528244878, 0, 459.3568560108178
8.65, -0.08993667938476749, 0.0763152774797359, -0.25154224144871973, -0.11737771208805646, 0.04880839716909788, -0.22, 0.050045496659100845, 0.0012253, 0.001726, -0.6698962461592687, -0.36639164981416733, 0.407160947282404, -0.5128312656702302, 0, 417.089260019353, 572.5299717397278, 162.95774866289017, 0, 466.2163670005777
8.67, -0.0911775688794221, 0.07279466501343315, -0.25259012075275605, -0.11737771208805646, 0.04880839716909788, -0.22, 0.04820689286743507, 0.0012861, 0.0017168, -0.6673670058834349, -0.3460072487802994, 0.40260660447492064, -0.5104821963661846, 0, 417.65242177472174, 572.2059114114035, 154.29131194318998, 0, 464.49983760736
8.69, -0.09236552788010532, 0.06963678211370149, -0.2533191781136768, -0.11737771208805646, 0.04880839716909788, -0.22, 0.0465789502718126, 0.0011764, 0.0015973, -0.6693355303950415, -0.32825546404248457, 0.39672316365534915, -0.506394222778288, 0, 420.962013814186, 570.26840398342, 160.29739547084603, 0, 462.4884978286671
8.71, -0.0936480708197906, 0.06688040625530378, -0.25376042992201236, -0.11737771208805646, 0.04880839716909788, -0.22, 0.045049528473132795, 0.0012278, 0.0017055, -0.6695025500012451, -0.3113569204247646, 0.3768534696575948, -0.49850156443107974, 0, 416.69370110957385, 572.7566239378964, 135.29910468365338, 0, 459.0405567942003
8.73, -0.09502885277316377, 0.06461011384784793, -0.25420935776613574, -0.11852260087141636, 0.037082039324995555, -0.22, 0.049799912102445845, 0.0012491, 0.0016774, -0.6719298837162377, -0.2967209900264273, 0.36481854008592124, -0.49791415684673257, 0, 438.1483402964006, 559.2271888452999, 117.40150771341105, 0, 429.97624175019763
8.75, -0.09630348300305892, 0.06256579359910915, -0.25438604959957967, -0.11852260087141636, 0.037082039324995555, -0.22, 0.04822355583961137, 0.0011855, 0.0016172, -0.6741804337254577, -0.28512130288521154, 0.36460038280591195, -0.49769043510152483, 0, 443.2087614805379, 555.631578003262, 126.38406338173048, 0, 426.7837578385491
8.77, -0.09751178297150809, 0.06084383113413545, -0.2545674888059547, -0.11852260087141636, 0.037082039324995555, -0.22, 0.04691469387253653, 0.0012485, 0.0017323, -0.6776263119968479, -0.2757358897323758, 0.36315638163831876, -0.49145492573995864, 0, 443.6587300460405, 555.3035700954653, 132.09371741780677, 0, 421.2379384858289
8.79, -0.09857026061166334, 0.059481489517570214, -0.2545565791672037, -0.11852260087141636, 0.037082039324995555, -0.22, 0.04576011816538295, 0.001431, 0.0018629, -0.682206097480069, -0.26965719734211213, 0.36653729246167, -0.48342679135772393, 0, 442.41678992789474, 556.2055450809062, 134.31163077144393, 0, 402.188798729995
8.81, -0.09959922078549543, 0.058569526322267196, -0.2545633922072941, -0.11852260087141636, 0.037082039324995555, -0.22, 0.044882451940701576, 0.0012183, 0.0016499, -0.6847843265383534, -0.2662107066527208, 0.3565699017542502, -0.4725946357461232, 0, 439.3160036169378, 558.4124483510669, 113.51817425922063, 0, 394.6077937379591
8.83, -0.10059487239775002, 0.05779974475225541, -0.254369103547273, -0.11934262744419269, 0.024949402898133178, -0.22, 0.0511063455732973, 0.0014063, 0.0018149, -0.6870795452651126, -0.2627955019458814, 0.34948414431758756, -0.46793781940907986, 0, 461.044887695401, 541.483117347598, 101.05258452994592, 0, 364.936241520893
8.85, -0.10139070885935675, 0.057216641987550935, -0.2541558042356944, -0.11934262744419269, 0.024949402898133178, -0.22, 0.050299752109899176, 0.0012161, 0.0016501, -0.6887055890298358, -0.25791207951233136, 0.34167755628671204, -0.46734476327437013, 0, 462.85773670801416, 539.9010859393406, 96.81629808954902, 0, 368.03105630736064
8.87, -0.10206349215859489, 0.05671550408322729, -0.25393117753983757, -0.11934262744419269, 0.024949402898133178, -0.22, 0.049588088387833684, 0.0011767, 0.0016085, -0.6897168031249885, -0.25517529242200654, 0.3339138590076493, -0.4643749267944596, 0, 461.8367896499039, 540.7956134409011, 89.74202638430305, 0, 361.7356591649613
8.89, -0.10267730273114832, 0.05627056855549005, -0.2537819099594272, -0.11934262744419269, 0.024949402898133178, -0.22, 0.048989446888423265, 0.0012512, 0.0017041, -0.69218502600442, -0.25311274886046675, 0.33056618134452254, -0.4630021504426958, 0, 461.3762822269321, 541.1960801354581, 90.51284406697471, 0, 355.84277098761174
8.91, -0.10321669139410668, 0.055688371990501015, -0.2537558061727094, -0.11934262744419269, 0.024949402898133178, -0.22, 0.048418844314197886, 0.0012568, 0.0017125, -0.6929191802723956, -0.25090490797437154, 0.32599648928116315, -0.4594380023013346, 0, 461.5106343651872, 541.0794372826107, 85.78310838489077, 0, 357.6623079445745
8.93, -0.10363067343055213, 0.05491594062068883, -0.2538400114367072, -0.1198355441705488, 0.012543415592120438, -0.22, 0.05659659960662945, 0.0011942, 0.0016221, -0.6935668537211022, -0.24841125987699922, 0.3205942921382534, -0.45439706653858003, 0, 478.19252830557843, 525.2483121626638, 66.82833498169053, 0, 323.0229245826137
8.95, -0.10399232113091195, 0.05389338278165453, -0.2540154822640699, -0.1198355441705488, 0.012543415592120438, -0.22, 0.05583798471037864, 0.0011974, 0.0017821, -0.6941903652350184, -0.24556684676433743, 0.3174469660104087, -0.4472470028629781, 0, 477.23307063384567, 526.2380764838017, 65.55971912200575, 0, 316.9688250539904
8.97, -0.10421165599593561, 0.052609545298169656, -0.25432664541389705, -0.1198355441705488, 0.012543415592120438, -0.22, 0.05502471459886181, 0.0011645, 0.0015895, -0.6917311142627619, -0.24282273446841746, 0.31214713828002577, -0.4421162511504109, 0, 476.77980190717386, 526.7019901998929, 54.65457344645918, 0, 320.2891246605033
8.99, -0.10450892116500475, 0.05101007882086606, -0.25462962678944706, -0.1198355441705488, 0.012543415592120438, -0.22, 0.053979631383367116, 0.0015605, 0.0019957, -0.6920671019648164, -0.23644122822219282, 0.3083526856648318, -0.44033430617632596, 0, 479.6032644127778, 523.7734954677376, 63.798522116713485, 0, 332.4919607390673
9.01, -0.10476598373788118, 0.04897502400640093, -0.2550527359564877, -0.1198355441705488, 0.012543415592120438, -0.22, 0.052754602086647756, 0.0011879, 0.0016569, -0.6912113103334765, -0.2290993384500303, 0.305638911879594, -0.4360302837421902, 0, 479.32077586110387, 524.0707008116917, 60.9999777847554, 0, 334.5406607000838
9.03, -0.10513778545464826, 0.04665698015314187, -0.2555248284424524, -0.12, 2.175715492049605e-15, -0.22, 0.06049605486367032, 0.0013734, 0.0017821, -0.6892175524862688, -0.22368744594273407, 0.3008475490522169, -0.428636271726402, 0, 489.84060790368045, 512.3139956704279, 28.643704011047284, 0, 289.0076931539149
9.05, -0.10549063995481449, 0.043942587254777656, -0.25611647806514143, -0.12, 2.175715492049605e-15, -0.22, 0.058701554420596255, 0.0011537, 0.0015704, -0.687608194662355, -0.2092125134271438, 0.29623427056210455, -0.419449946024655, 0, 494.4408291569888, 506.67857966824465, 43.587533855767, 0, 304.47156043187556
9.07, -0.10591575652238026, 0.04258170789109868, -0.25637007081544005, -0.12, 2.175715492049605e-15, -0.22, 0.05774382921472794, 0.0012424, 0.0018837, -0.6850091642883871, -0.2000819829617284, 0.2936931093750349, -0.40605819522427933, 0, 495.31325770457903, 505.57165481882, 30.81797917199702, 0, 292.2585982730102
9.09, -0.10657461175952446, 0.03767225397532425, -0.2571895504442243, -0.12, 2.175715492049605e-15, -0.22, 0.05461229194267691, 0.0012057, 0.0016327, -0.6837209805301038, -0.19040303746206014, 0.28708465181820614, -0.3905738650705197, 0, 489.95562494884746, 512.1770512291328, 28.6091815547588, 0, 278.9147048528375
9.11, -0.10734568483893132, 0.03440032135435296, -0.2576192587647803, -0.12, 2.175715492049605e-15, -0.22, 0.05252354168836823, 0.0012243, 0.0016796, -0.6815404513010819, -0.1785877526013106, 0.28523686242507323, -0.37875609290723833, 0, 490.915346579279, 511.026668982215, 27.480321350595304, 0, 275.7260930236412
9.13, -0.1077892141951612, 0.03057992629588262, -0.2578456614819898, -0.11983554417054892, -0.012543415592116323, -0.22, 0.058626195292501584, 0.0011816, 0.0016356, -0.6804540069259969, -0.16212324326041505, 0.2797116613015037, -0.371491084166265, 0, 508.23899954301874, 487.4990406130046, 19.074663667141404, 0, 254.0417171243675
9.15, -0.10862800000798724, 0.026936511786444697, -0.25803402315947177, -0.11983554417054892, -0.012543415592116323, -0.22, 0.05595409394912455, 0.001401, 0.0018493, -0.6788643331575447, -0.14929455305479347, 0.27350220278537307, -0.36316755526923183, 0, 506.1162327710248, 490.70631713108844, 9.913042574504122, 0, 254.86277248057075
